CVE,Severity,Year,Month,Patches,Affected Versions
CVE-2020-24587,High,2021,6,Huawei Patches,"EMUI 11.0.0, EMUI 10.1.1, EMUI 10.1.0, EMUI 10.0.0, EMUI 9.1.0, Magic UI 4.0.0, Magic UI 3.1.1, Magic UI 3.1.0, Magic UI 3.0.0, Magic UI 2.1.1"
CVE-2021-22445,High,2021,6,Huawei Patches,"EMUI 11.0.0, EMUI 10.1.1, EMUI 10.1.0, EMUI 10.0.0, EMUI 9.1.1, EMUI 9.1.0, Magic UI 4.0.0, Magic UI 3.1.1, Magic UI 3.1.0, Magic UI 3.0.0, Magic UI 2.1.1"
CVE-2021-22444,High,2021,6,Huawei Patches,"EMUI 11.0.0, EMUI 10.1.1, EMUI 10.1.0, EMUI 10.0.0, EMUI 9.1.1, EMUI 9.1.0, Magic UI 4.0.0, Magic UI 3.1.1, Magic UI 3.1.0, Magic UI 3.0.0, Magic UI 2.1.1"
CVE-2021-22443,High,2021,6,Huawei Patches,"EMUI 11.0.0, EMUI 10.1.1, EMUI 10.1.0, EMUI 10.0.0, EMUI 9.1.1, EMUI 9.1.0, Magic UI 4.0.0, Magic UI 3.1.1, Magic UI 3.1.0, Magic UI 3.0.0, Magic UI 2.1.1"
CVE-2021-22442,High,2021,6,Huawei Patches,"EMUI 11.0.0, EMUI 10.1.1, EMUI 10.1.0, EMUI 10.0.0, EMUI 9.1.1, EMUI 9.1.0, Magic UI 4.0.0, Magic UI 3.1.1, Magic UI 3.1.0, Magic UI 3.0.0, Magic UI 2.1.1"
CVE-2021-22438,Medium,2021,6,Huawei Patches,"EMUI 11.0.0, Magic UI 4.0.0"
CVE-2021-22435,High,2021,6,Huawei Patches,"EMUI 11.0.0, Magic UI 4.0.0"
CVE-2021-22434,Medium,2021,6,Huawei Patches,"EMUI 11.0.0, Magic UI 4.0.0"
CVE-2021-22433,Medium,2021,6,Huawei Patches,"EMUI 11.0.0, Magic UI 4.0.0"
CVE-2021-22432,High,2021,6,Huawei Patches,"EMUI 11.0.0, Magic UI 4.0.0"
CVE-2021-22431,Medium,2021,6,Huawei Patches,"EMUI 11.0.0, Magic UI 4.0.0"
CVE-2021-22430,Medium,2021,6,Huawei Patches,"EMUI 11.0.0, EMUI 10.1.1, EMUI 10.1.0, EMUI 10.0.0, EMUI 9.1.1, EMUI 9.1.0, Magic UI 4.0.0, Magic UI 3.1.1, Magic UI 3.1.0, Magic UI 3.0.0, Magic UI 2.1.1"
CVE-2021-22429,High,2021,6,Huawei Patches,"EMUI 11.0.0, Magic UI 4.0.0"
CVE-2021-22428,High,2021,6,Huawei Patches,"EMUI 11.0.0, Magic UI 4.0.0"
CVE-2021-22427,High,2021,6,Huawei Patches,"EMUI 11.0.0, Magic UI 4.0.0"
CVE-2021-22426,Medium,2021,6,Huawei Patches,"EMUI 11.0.0, Magic UI 4.0.0"
CVE-2021-22415,Medium,2021,6,Huawei Patches,"EMUI 11.0.0, Magic UI 4.0.0"
CVE-2021-22414,Medium,2021,6,Huawei Patches,"EMUI 10.0.0, EMUI 9.1.0, Magic UI 3.0.0, EMUI 8.2, EMUI 8.0"
CVE-2021-22413,Medium,2021,6,Huawei Patches,"EMUI 10.0.0, EMUI 9.1.0, Magic UI 3.0.0, EMUI 8.2, EMUI 8.0"
CVE-2021-22412,Medium,2021,6,Huawei Patches,"EMUI 11.0.0, Magic UI 4.0.0"
CVE-2021-22392,High,2021,6,Huawei Patches,"EMUI 11.0.0, EMUI 10.1.1, EMUI 10.1.0, EMUI 10.0.0, EMUI 9.1.1, EMUI 9.1.0, Magic UI 4.0.0, Magic UI 3.1.1, Magic UI 3.1.0, Magic UI 3.0.0, Magic UI 2.1.1"
CVE-2021-22391,High,2021,6,Huawei Patches,"EMUI 11.0.0, EMUI 10.1.1, EMUI 10.1.0, EMUI 10.0.0, EMUI 9.1.1, EMUI 9.1.0, Magic UI 4.0.0, Magic UI 3.1.1, Magic UI 3.1.0, Magic UI 3.0.0, Magic UI 2.1.1"
CVE-2021-22390,Medium,2021,6,Huawei Patches,"EMUI 11.0.0, Magic UI 4.0.0"
CVE-2021-22389,Medium,2021,6,Huawei Patches,"EMUI 11.0.0, Magic UI 4.0.0"
CVE-2021-22446,High,2021,6,Huawei Patches,"EMUI 11.0.0, EMUI 10.1.1, EMUI 10.1.0, EMUI 10.0.0, EMUI 9.1.1, EMUI 9.1.0, Magic UI 4.0.0, Magic UI 3.1.1, Magic UI 3.1.0, Magic UI 3.0.0, Magic UI 2.1.1"
CVE-2021-22387,Medium,2021,6,Huawei Patches,"EMUI 11.0.0, EMUI 10.1.1, EMUI 10.1.0, Magic UI 4.0.0, Magic UI 3.1.1, Magic UI 3.1.0"
CVE-2021-22386,High,2021,6,Huawei Patches,"EMUI 11.0.0, Magic UI 4.0.0"
CVE-2021-22385,High,2021,6,Huawei Patches,"EMUI 11.0.0, EMUI 10.1.1, EMUI 10.1.0, Magic UI 4.0.0, Magic UI 3.1.1, Magic UI 3.1.0"
CVE-2021-22384,Medium,2021,6,Huawei Patches,"EMUI 11.0.0, Magic UI 4.0.0"
CVE-2021-22381,Medium,2021,6,Huawei Patches,"EMUI 11.0.0, EMUI 10.1.1, Magic UI 4.0.0, Magic UI 3.1.1"
CVE-2021-22380,High,2021,6,Huawei Patches,"EMUI 11.0.0, EMUI 10.1.1, EMUI 10.1.0, EMUI 10.0.0, EMUI 9.1.0, Magic UI 4.0.0, Magic UI 3.1.1, Magic UI 3.1.0, Magic UI 3.0.0"
CVE-2021-22379,Low,2021,6,Huawei Patches,"EMUI 11.0.0, Magic UI 4.0.0"
CVE-2021-22376,High,2021,6,Huawei Patches,"EMUI 10.1.1, Magic UI 3.1.1"
CVE-2021-22375,High,2021,6,Huawei Patches,"EMUI 10.1.1, Magic UI 3.1.1"
CVE-2021-22370,High,2021,6,Huawei Patches,"EMUI 11.0.0, Magic UI 4.0.0"
CVE-2021-22367,High,2021,6,Huawei Patches,"EMUI 11.0.0, EMUI 10.1.1, Magic UI 4.0.0, Magic UI 3.1.1"
CVE-2021-22319,Medium,2021,6,Huawei Patches,"EMUI 11.0.0, Magic UI 4.0.0"
CVE-2020-26558,High,2021,6,Huawei Patches,"EMUI 11.0.0, EMUI 10.1.1, EMUI 10.1.0, EMUI 10.0.0, EMUI 9.1.0, Magic UI 4.0.0, Magic UI 3.1.1, Magic UI 3.1.0, Magic UI 3.0.0, Magic UI 2.1.1"
CVE-2020-26555,High,2021,6,Huawei Patches,"EMUI 11.0.0, EMUI 10.1.1, EMUI 10.1.0, EMUI 10.0.0, EMUI 9.1.0, Magic UI 4.0.0, Magic UI 3.1.1, Magic UI 3.1.0, Magic UI 3.0.0, Magic UI 2.1.1"
CVE-2020-26147,High,2021,6,Huawei Patches,"EMUI 11.0.0, EMUI 10.1.1, EMUI 10.1.0, EMUI 10.0.0, EMUI 9.1.0, Magic UI 4.0.0, Magic UI 3.1.1, Magic UI 3.1.0, Magic UI 3.0.0, Magic UI 2.1.1"
CVE-2020-26146,High,2021,6,Huawei Patches,"EMUI 11.0.0, EMUI 10.1.1, EMUI 10.1.0, EMUI 10.0.0, EMUI 9.1.0, Magic UI 4.0.0, Magic UI 3.1.1, Magic UI 3.1.0, Magic UI 3.0.0, Magic UI 2.1.1"
CVE-2020-26145,High,2021,6,Huawei Patches,"EMUI 11.0.0, EMUI 10.1.1, EMUI 10.1.0, EMUI 10.0.0, EMUI 9.1.0, Magic UI 4.0.0, Magic UI 3.1.1, Magic UI 3.1.0, Magic UI 3.0.0, Magic UI 2.1.1"
CVE-2020-26144,High,2021,6,Huawei Patches,"EMUI 11.0.0, EMUI 10.1.1, EMUI 10.1.0, EMUI 10.0.0, EMUI 9.1.0, Magic UI 4.0.0, Magic UI 3.1.1, Magic UI 3.1.0, Magic UI 3.0.0, Magic UI 2.1.1"
CVE-2020-26143,High,2021,6,Huawei Patches,"EMUI 11.0.0, EMUI 10.1.1, EMUI 10.1.0, EMUI 10.0.0, EMUI 9.1.0, Magic UI 4.0.0, Magic UI 3.1.1, Magic UI 3.1.0, Magic UI 3.0.0, Magic UI 2.1.1"
CVE-2020-26142,High,2021,6,Huawei Patches,"EMUI 11.0.0, EMUI 10.1.1, EMUI 10.1.0, EMUI 10.0.0, EMUI 9.1.0, Magic UI 4.0.0, Magic UI 3.1.1, Magic UI 3.1.0, Magic UI 3.0.0, Magic UI 2.1.1"
CVE-2020-26141,High,2021,6,Huawei Patches,"EMUI 11.0.0, EMUI 10.1.1, EMUI 10.1.0, EMUI 10.0.0, EMUI 9.1.0, Magic UI 4.0.0, Magic UI 3.1.1, Magic UI 3.1.0, Magic UI 3.0.0, Magic UI 2.1.1"
CVE-2020-26140,High,2021,6,Huawei Patches,"EMUI 11.0.0, EMUI 10.1.1, EMUI 10.1.0, EMUI 10.0.0, EMUI 9.1.0, Magic UI 4.0.0, Magic UI 3.1.1, Magic UI 3.1.0, Magic UI 3.0.0, Magic UI 2.1.1"
CVE-2020-26139,High,2021,6,Huawei Patches,"EMUI 11.0.0, EMUI 10.1.1, EMUI 10.1.0, EMUI 10.0.0, EMUI 9.1.0, Magic UI 4.0.0, Magic UI 3.1.1, Magic UI 3.1.0, Magic UI 3.0.0, Magic UI 2.1.1"
CVE-2020-24588,High,2021,6,Huawei Patches,"EMUI 11.0.0, EMUI 10.1.1, EMUI 10.1.0, EMUI 10.0.0, EMUI 9.1.0, Magic UI 4.0.0, Magic UI 3.1.1, Magic UI 3.1.0, Magic UI 3.0.0, Magic UI 2.1.1"
CVE-2021-22447,Medium,2021,6,Huawei Patches,"EMUI 11.0.0, EMUI 10.1.1, EMUI 10.1.0, EMUI 10.0.0, EMUI 9.1.1, EMUI 9.1.0, Magic UI 4.0.0, Magic UI 3.1.1, Magic UI 3.1.0, Magic UI 3.0.0, Magic UI 2.1.1"
CVE-2021-22448,Medium,2021,6,Huawei Patches,"EMUI 11.0.0, EMUI 10.1.1, EMUI 10.1.0, EMUI 10.0.0, EMUI 9.1.1, EMUI 9.1.0, Magic UI 4.0.0, Magic UI 3.1.1, Magic UI 3.1.0, Magic UI 3.0.0, Magic UI 2.1.1"
CVE-2020-24586,High,2021,6,Huawei Patches,"EMUI 11.0.0, EMUI 10.1.1, EMUI 10.1.0, EMUI 10.0.0, EMUI 9.1.0, Magic UI 4.0.0, Magic UI 3.1.1, Magic UI 3.1.0, Magic UI 3.0.0, Magic UI 2.1.1"
CVE-2021-22460,Medium,2021,7,Huawei Patches,"EMUI 11.0.0, EMUI 10.1.1,  Magic UI 4.0.0, Magic UI 3.1.1"
CVE-2021-22388,Medium,2021,7,Huawei Patches,"EMUI 10.1.1, EMUI 10.1.0,  Magic UI 3.1.1, Magic UI 3.1.0"
CVE-2021-36999,Medium,2021,7,Huawei Patches,"EMUI 11.0.0, EMUI 10.1.1,  Magic UI 4.0.0, Magic UI 3.1.1"
CVE-2021-36998,Low,2021,7,Huawei Patches,"EMUI 11.0.0, Magic UI 4.0.0"
CVE-2021-36997,Medium,2021,7,Huawei Patches,"EMUI 11.0.0, EMUI 10.1.1,  Magic UI 4.0.0, Magic UI 3.1.1"
CVE-2021-36996,Low,2021,7,Huawei Patches,"EMUI 11.0.0, Magic UI 4.0.0"
CVE-2021-36995,Medium,2021,7,Huawei Patches,"EMUI 11.0.0, EMUI 10.1.1,  Magic UI 4.0.0, Magic UI 3.1.1"
CVE-2021-36994,Low,2021,7,Huawei Patches,"EMUI 11.0.0, EMUI 10.1.1,  Magic UI 4.0.0, Magic UI 3.1.1"
CVE-2021-36993,Medium,2021,7,Huawei Patches,"EMUI 11.0.0, EMUI 10.1.1,  Magic UI 4.0.0, Magic UI 3.1.1"
CVE-2021-36992,Medium,2021,7,Huawei Patches,"EMUI 11.0.0, EMUI 10.1.1,  Magic UI 4.0.0, Magic UI 3.1.1"
CVE-2021-36991,Medium,2021,7,Huawei Patches,"EMUI 11.0.0, EMUI 10.1.1,  Magic UI 4.0.0, Magic UI 3.1.1"
CVE-2021-36990,Medium,2021,7,Huawei Patches,"EMUI 11.0.0, EMUI 10.1.1,  Magic UI 4.0.0, Magic UI 3.1.1"
CVE-2021-36989,Medium,2021,7,Huawei Patches,"EMUI 11.0.0, EMUI 10.1.1,  Magic UI 4.0.0, Magic UI 3.1.1"
CVE-2021-36988,Medium,2021,7,Huawei Patches,"EMUI 11.0.0, EMUI 10.1.1,  Magic UI 4.0.0, Magic UI 3.1.1"
CVE-2021-36987,High,2021,7,Huawei Patches,"EMUI 11.0.0, EMUI 10.1.1,  Magic UI 4.0.0, Magic UI 3.1.1"
CVE-2021-36986,Medium,2021,7,Huawei Patches,"EMUI 11.0.0, EMUI 10.1.1,  Magic UI 4.0.0, Magic UI 3.1.1"
CVE-2021-36985,Medium,2021,7,Huawei Patches,"EMUI 11.0.0, EMUI 10.1.1,  Magic UI 4.0.0, Magic UI 3.1.1"
CVE-2021-22491,Medium,2021,7,Huawei Patches,"EMUI 11.0.0, EMUI 10.1.1,  Magic UI 4.0.0, Magic UI 3.1.1"
CVE-2021-22490,Low,2021,7,Huawei Patches,"EMUI 11.0.0, EMUI 10.1.1, EMUI 10.1.0, Magic UI 4.0.0, Magic UI 3.1.1, Magic UI 3.1.0"
CVE-2021-22488,Medium,2021,7,Huawei Patches,"EMUI 11.0.0, EMUI 10.1.1,  Magic UI 4.0.0, Magic UI 3.1.1"
CVE-2021-22487,Medium,2021,7,Huawei Patches,"EMUI 11.0.0, Magic UI 4.0.0"
CVE-2021-22486,High,2021,7,Huawei Patches,"EMUI 11.0.0, EMUI 10.1.1,  Magic UI 4.0.0, Magic UI 3.1.1"
CVE-2021-22485,Medium,2021,7,Huawei Patches,"EMUI 11.0.0, EMUI 10.1.1,  Magic UI 4.0.0, Magic UI 3.1.1"
CVE-2021-22483,Medium,2021,7,Huawei Patches,"EMUI 11.0.0, EMUI 10.1.1,  Magic UI 4.0.0, Magic UI 3.1.1"
CVE-2021-22482,Low,2021,7,Huawei Patches,"EMUI 11.0.0, Magic UI 4.0.0"
CVE-2021-22481,Medium,2021,7,Huawei Patches,"EMUI 11.0.0, Magic UI 4.0.0"
CVE-2021-22475,Low,2021,7,Huawei Patches,"EMUI 11.0.0, Magic UI 4.0.0"
CVE-2021-22474,Medium,2021,7,Huawei Patches,"EMUI 11.0.0, Magic UI 4.0.0"
CVE-2021-22473,Medium,2021,7,Huawei Patches,"EMUI 11.0.0, EMUI 10.1.1, EMUI 10.1.0, EMUI 10.0.0, EMUI 9.1.1, EMUI 9.1.0, Magic UI 4.0.0, Magic UI 3.1.1, Magic UI 3.1.0, Magic UI 3.0.0, Magic UI 2.1.1"
CVE-2021-22472,High,2021,7,Huawei Patches,"EMUI 11.0.0, Magic UI 4.0.0"
CVE-2021-22469,Medium,2021,7,Huawei Patches,"EMUI 10.1.1, Magic UI 3.1.1"
CVE-2021-22455,Medium,2021,7,Huawei Patches,"EMUI 11.0.0, EMUI 10.1.1,  Magic UI 4.0.0, Magic UI 3.1.1"
CVE-2021-22450,High,2021,7,Huawei Patches,"EMUI 11.0.0, EMUI 10.1.1,  Magic UI 4.0.0, Magic UI 3.1.1"
CVE-2021-22438,Medium,2021,7,Huawei Patches,"EMUI 10.1.1, EMUI 10.1.0,  Magic UI 3.1.1, Magic UI 3.1.0"
CVE-2021-22436,High,2021,7,Huawei Patches,"EMUI 11.0.0, EMUI 10.1.1,  Magic UI 4.0.0, Magic UI 3.1.1"
CVE-2021-22435,High,2021,7,Huawei Patches,"EMUI 10.1.1, Magic UI 3.1.1"
CVE-2021-22434,Medium,2021,7,Huawei Patches,"EMUI 10.1.1, EMUI 10.1.0,  Magic UI 3.1.1, Magic UI 3.1.0"
CVE-2021-22433,Medium,2021,7,Huawei Patches,"EMUI 10.1.1, EMUI 10.1.0,  Magic UI 3.1.1, Magic UI 3.1.0"
CVE-2021-22432,High,2021,7,Huawei Patches,"EMUI 10.1.1, EMUI 10.1.0,  Magic UI 3.1.1, Magic UI 3.1.0"
CVE-2021-22431,Medium,2021,7,Huawei Patches,"EMUI 10.1.1, EMUI 10.1.0,  Magic UI 3.1.1, Magic UI 3.1.0"
CVE-2021-22429,High,2021,7,Huawei Patches,"EMUI 10.1.1, EMUI 10.1.0,  Magic UI 3.1.1, Magic UI 3.1.0"
CVE-2021-22426,Medium,2021,7,Huawei Patches,"EMUI 10.1.1, EMUI 10.1.0,  Magic UI 3.1.1, Magic UI 3.1.0"
CVE-2021-22425,High,2021,7,Huawei Patches,"EMUI 11.0.0, EMUI 10.1.1,  Magic UI 4.0.0, Magic UI 3.1.1"
CVE-2021-22423,High,2021,7,Huawei Patches,"EMUI 11.0.0, EMUI 10.1.1,  Magic UI 4.0.0, Magic UI 3.1.1"
CVE-2021-22422,High,2021,7,Huawei Patches,"EMUI 11.0.0, EMUI 10.1.1,  Magic UI 4.0.0, Magic UI 3.1.1"
CVE-2021-22419,Medium,2021,7,Huawei Patches,"EMUI 11.0.0, EMUI 10.1.1,  Magic UI 4.0.0, Magic UI 3.1.1"
CVE-2021-22418,High,2021,7,Huawei Patches,"EMUI 11.0.0, EMUI 10.1.1,  Magic UI 4.0.0, Magic UI 3.1.1"
CVE-2021-22417,High,2021,7,Huawei Patches,"EMUI 11.0.0, EMUI 10.1.1,  Magic UI 4.0.0, Magic UI 3.1.1"
CVE-2021-22415,Medium,2021,7,Huawei Patches,"EMUI 10.1.1, EMUI 10.1.0, Magic UI 3.1.1, Magic UI 3.1.0"
CVE-2021-22412,Medium,2021,7,Huawei Patches,"EMUI 10.1.1, EMUI 10.1.0, Magic UI 3.1.1, Magic UI 3.1.0"
CVE-2021-22407,Low,2021,7,Huawei Patches,"EMUI 11.0.0, Magic UI 4.0.0"
CVE-2021-22406,Medium,2021,7,Huawei Patches,"EMUI 11.0.0, EMUI 10.1.1, EMUI 10.1.0, EMUI 10.0.0, EMUI 9.1.1, EMUI 9.1.0, Magic UI 4.0.0, Magic UI 3.1.1, Magic UI 3.1.0, Magic UI 3.0.0, Magic UI 2.1.1"
CVE-2021-22405,Medium,2021,7,Huawei Patches,"EMUI 11.0.0, Magic UI 4.0.0"
CVE-2021-22404,Low,2021,7,Huawei Patches,"EMUI 11.0.0, EMUI 10.1.1, EMUI 10.1.0, EMUI 10.0.0, EMUI 9.1.1, EMUI 9.1.0, Magic UI 4.0.0, Magic UI 3.1.1, Magic UI 3.1.0, Magic UI 3.0.0, Magic UI 2.1.1"
CVE-2021-22403,Medium,2021,7,Huawei Patches,"EMUI 11.0.0, EMUI 10.1.1, EMUI 10.1.0, EMUI 10.0.0, EMUI 9.1.1, EMUI 9.1.0, Magic UI 4.0.0, Magic UI 3.1.1, Magic UI 3.1.0, Magic UI 3.0.0, Magic UI 2.1.1"
CVE-2021-22402,High,2021,7,Huawei Patches,"EMUI 11.0.0, Magic UI 4.0.0"
CVE-2021-22401,High,2021,7,Huawei Patches,"EMUI 11.0.0, Magic UI 4.0.0"
CVE-2021-22395,Medium,2021,7,Huawei Patches,"EMUI 11.0.0, EMUI 10.1.1, EMUI 10.1.0, Magic UI 4.0.0, Magic UI 3.1.1, Magic UI 3.1.0"
CVE-2021-22394,Medium,2021,7,Huawei Patches,"EMUI 11.0.0, EMUI 10.1.1, EMUI 10.1.0, Magic UI 4.0.0, Magic UI 3.1.1, Magic UI 3.1.0"
CVE-2021-22390,Medium,2021,7,Huawei Patches,"EMUI 10.1.1, EMUI 10.1.0,  Magic UI 3.1.1, Magic UI 3.1.0"
CVE-2021-22389,Medium,2021,7,Huawei Patches,"EMUI 10.1.1, EMUI 10.1.0,  Magic UI 3.1.1, Magic UI 3.1.0"
CVE-2021-37001,High,2021,7,Huawei Patches,"EMUI 11.0.0, Magic UI 4.0.0"
CVE-2021-37002,High,2021,7,Huawei Patches,"EMUI 11.0.0, Magic UI 4.0.0"
CVE-2021-22367,High,2021,7,Huawei Patches,"EMUI 10.1.1, EMUI 10.1.0, EMUI 10.0.0, EMUI 9.1.1, EMUI 9.1.0, Magic UI 3.1.1, Magic UI 3.1.0, Magic UI 3.0.0, Magic UI 2.1.1"
CVE-2021-37027,Medium,2021,7,Huawei Patches,"EMUI 11.0.0, EMUI 10.1.1, EMUI 10.0.0, Magic UI 4.0.0, Magic UI 3.1.1, Magic UI 3.0.0"
CVE-2021-37009,High,2021,7,Huawei Patches,"EMUI 11.0.0, EMUI 10.1.1, Magic UI 4.0.0, Magic UI 3.1.1"
CVE-2021-33909,High,2021,7,Huawei Patches,"EMUI 11.0.0, EMUI 10.1.1, Magic UI 4.0.0, Magic UI 3.1.1"
CVE-2021-37035,High,2021,8,Huawei Patches,"EMUI 11.0.0, Magic UI 4.0.0"
CVE-2021-37034,Medium,2021,8,Huawei Patches,"EMUI 11.0.0, EMUI 10.1.1, EMUI 10.1.0, EMUI 10.0.0, EMUI 9.1.1, EMUI 9.1.0, Magic UI 4.0.0, Magic UI 3.1.1, Magic UI 3.1.0, Magic UI 3.0.0, Magic UI 2.1.1"
CVE-2021-37033,Medium,2021,8,Huawei Patches,"EMUI 11.0.0, Magic UI 4.0.0"
CVE-2021-37032,Medium,2021,8,Huawei Patches,"EMUI 11.0.0, EMUI 10.1.1, EMUI 10.1.0, EMUI 10.0.0, EMUI 9.1.1, EMUI 9.1.0, Magic UI 4.0.0, Magic UI 3.1.1, Magic UI 3.1.0, Magic UI 3.0.0, Magic UI 2.1.1"
CVE-2021-37031,Medium,2021,8,Huawei Patches,"EMUI 11.0.0, Magic UI 4.0.0"
CVE-2021-37030,Medium,2021,8,Huawei Patches,"EMUI 11.0.0, EMUI 10.1.1, EMUI 10.1.0, EMUI 10.0.0, EMUI 9.1.1, EMUI 9.1.0, Magic UI 4.0.0, Magic UI 3.1.1, Magic UI 3.1.0, Magic UI 3.0.0, Magic UI 2.1.1"
CVE-2021-37029,Low,2021,8,Huawei Patches,"EMUI 11.0.0, Magic UI 4.0.0"
CVE-2021-22450,High,2021,9,Huawei Patches,"EMUI 10.1.0,  EMUI 10.0.0,  EMUI 9.1.1,  EMUI 9.1.0,  Magic UI 3.1.0,  Magic UI 3.0.0,  Magic UI 2.1.1"
CVE-2021-22323,High,2021,9,Huawei Patches,"EMUI 10.1.1,  EMUI 10.1.0,  Magic UI 3.1.1,  Magic UI 3.1.0"
CVE-2021-37051,Medium,2021,9,Huawei Patches,"EMUI 11.0.0,  EMUI 10.1.1,  Magic UI 4.0.0,  Magic UI 3.1.1"
CVE-2021-37050,High,2021,9,Huawei Patches,"EMUI 11.0.0,  EMUI 10.1.1,  Magic UI 4.0.0,  Magic UI 3.1.1"
CVE-2021-37049,Medium,2021,9,Huawei Patches,"EMUI 11.0.0,  EMUI 10.1.1,  Magic UI 4.0.0,  Magic UI 3.1.1"
CVE-2021-37047,Low,2021,9,Huawei Patches,"EMUI 11.0.0,  EMUI 10.1.1,  Magic UI 4.0.0,  Magic UI 3.1.1"
CVE-2021-37046,Medium,2021,9,Huawei Patches,"EMUI 11.0.0,  Magic UI 4.0.0"
CVE-2021-37045,High,2021,9,Huawei Patches,"EMUI 10.1.0,  Magic UI 3.1.0"
CVE-2021-37044,Medium,2021,9,Huawei Patches,"EMUI 11.0.0,  EMUI 10.1.1,  Magic UI 4.0.0,  Magic UI 3.1.1"
CVE-2021-37040,Medium,2021,9,Huawei Patches,"EMUI 11.0.0,  Magic UI 4.0.0"
CVE-2021-37039,Medium,2021,9,Huawei Patches,"EMUI 11.0.0,  EMUI 10.1.1,  Magic UI 4.0.0,  Magic UI 3.1.1"
CVE-2021-37038,Medium,2021,9,Huawei Patches,"EMUI 10.1.1,  Magic UI 3.1.1"
CVE-2021-37037,Medium,2021,9,Huawei Patches,"EMUI 11.0.0,  EMUI 10.1.1,  Magic UI 4.0.0,  Magic UI 3.1.1"
CVE-2021-37027,Medium,2021,9,Huawei Patches,"EMUI 10.1.0,  EMUI 9.1.1,  EMUI 9.1.0,  Magic UI 3.1.0,  Magic UI 2.1.1"
CVE-2021-37013,Low,2021,9,Huawei Patches,"EMUI 11.0.0,  EMUI 10.1.1,  Magic UI 4.0.0,  Magic UI 3.1.1"
CVE-2021-37009,High,2021,9,Huawei Patches,"EMUI 10.1.0,  EMUI 10.0.0,  EMUI 9.1.1,  EMUI 9.1.0,  Magic UI 3.1.0,  Magic UI 3.0.0,  Magic UI 2.1.1"
CVE-2021-37000,High,2021,9,Huawei Patches,"EMUI 11.0.0,  Magic UI 4.0.0"
CVE-2021-36987,High,2021,9,Huawei Patches,"EMUI 10.1.0,  EMUI 10.0.0,  EMUI 9.1.1,  EMUI 9.1.0,  Magic UI 3.1.0,  Magic UI 3.0.0,  Magic UI 2.1.1"
CVE-2021-3506,High,2021,9,Huawei Patches,"EMUI 11.0.0,  Magic UI 4.0.0"
CVE-2021-33909,High,2021,9,Huawei Patches,"EMUI 10.1.0,  EMUI 10.0.0,  EMUI 9.1.1,  EMUI 9.1.0,  Magic UI 3.1.0,  Magic UI 3.0.0,  Magic UI 2.1.1"
CVE-2021-22486,High,2021,9,Huawei Patches,"EMUI 10.1.0,  EMUI 10.0.0,  EMUI 9.1.1,  EMUI 9.1.0,  Magic UI 3.1.0,  Magic UI 3.0.0,  Magic UI 2.1.1"
CVE-2021-37052,High,2021,9,Huawei Patches,"EMUI 11.0.0,  EMUI 10.1.1,  Magic UI 4.0.0,  Magic UI 3.1.1"
CVE-2021-22437,High,2021,9,Huawei Patches,"EMUI 10.1.1,  EMUI 10.1.0,  Magic UI 3.1.1,  Magic UI 3.1.0"
CVE-2021-22436,High,2021,9,Huawei Patches,"EMUI 10.1.0,  EMUI 10.0.0,  EMUI 9.1.1,  EMUI 9.1.0,  Magic UI 3.1.0,  Magic UI 3.0.0,  Magic UI 2.1.1"
CVE-2021-22435,High,2021,9,Huawei Patches,"EMUI 10.1.0,  EMUI 10.0.0,  EMUI 9.1.1,  EMUI 9.1.0,  Magic UI 3.1.0,  Magic UI 3.0.0,  Magic UI 2.1.1"
CVE-2021-22434,Medium,2021,9,Huawei Patches,"EMUI 10.1.1,  EMUI 10.1.0,  Magic UI 3.1.1,  Magic UI 3.1.0"
CVE-2021-22432,High,2021,9,Huawei Patches,"EMUI 10.1.1,  EMUI 10.1.0,  Magic UI 3.1.1,  Magic UI 3.1.0"
CVE-2021-22431,Medium,2021,9,Huawei Patches,"EMUI 10.1.1,  EMUI 10.1.0,  Magic UI 3.1.1,  Magic UI 3.1.0"
CVE-2021-22425,High,2021,9,Huawei Patches,"EMUI 10.1.0,  EMUI 10.0.0,  EMUI 9.1.1,  EMUI 9.1.0,  Magic UI 3.1.0,  Magic UI 3.0.0,  Magic UI 2.1.1"
CVE-2021-22423,High,2021,9,Huawei Patches,"EMUI 10.1.1,  EMUI 10.1.0,  Magic UI 3.1.1,  Magic UI 3.1.0"
CVE-2021-22422,High,2021,9,Huawei Patches,"EMUI 10.1.1,  EMUI 10.1.0,  Magic UI 3.1.1,  Magic UI 3.1.0"
CVE-2021-22418,High,2021,9,Huawei Patches,"EMUI 10.1.1,  EMUI 10.1.0,  Magic UI 3.1.1,  Magic UI 3.1.0"
CVE-2021-22376,High,2021,9,Huawei Patches,"EMUI 10.1.0,  EMUI 10.0.0,  EMUI 9.1.1,  EMUI 9.1.0,  Magic UI 3.1.0,  Magic UI 3.0.0,  Magic UI 2.1.1"
CVE-2021-22372,High,2021,9,Huawei Patches,"EMUI 10.1.1,  EMUI 10.1.0,  Magic UI 3.1.1,  Magic UI 3.1.0"
CVE-2021-22371,High,2021,9,Huawei Patches,"EMUI 10.1.1,  EMUI 10.1.0,  Magic UI 3.1.1,  Magic UI 3.1.0"
