timestamp,device,series,period,EMUI,Android
4/13/22,HUAWEI P40 Pro+,HUAWEI P series,monthly,EMUI 12,Android 10 (SDK Rom)
4/13/22,HUAWEI P50,HUAWEI P series,monthly,EMUI 13,
4/13/22,HUAWEI P50 Pro,HUAWEI P series,monthly,EMUI 13,
4/13/22, HUAWEI Mate 20 X (5G),HUAWEI Mate series,quarterly,nan,nan
4/13/22, HUAWEI P40 lite,HUAWEI P series,quarterly,nan,nan
4/13/22,HUAWEI P40 lite 5G,HUAWEI P series,quarterly,nan,nan
4/13/22,HUAWEI P40 lite E,HUAWEI P series,quarterly,nan,nan
4/13/22,HUAWEI P30,HUAWEI P series,quarterly,EMUI 12,Android 10
4/13/22,HUAWEI P30 Pro,HUAWEI P series,quarterly,EMUI 12,Android 10
4/13/22,HUAWEI P30 lite,HUAWEI P series,quarterly,nan,nan
4/13/22,HUAWEI P smart 2021,HUAWEI P series,quarterly,nan,nan
4/13/22,HUAWEI P smart 2020,HUAWEI P series,quarterly,nan,nan
4/13/22,HUAWEI P smart S,HUAWEI P series,quarterly,nan,nan
4/13/22,HUWEI P smart Pro,HUAWEI P series,quarterly,nan,nan
4/13/22,HUAWEI nova 9,HUAWEI nova series,quarterly,EMUI,
4/13/22,HUAWEI nova Y60,HUAWEI nova series,quarterly,nan,nan
4/13/22,HUAWEI nova 8i,HUAWEI nova series,quarterly,nan,nan
4/13/22,HUAWEI nova 8,HUAWEI nova series,quarterly,EMUI,Android 11
4/13/22,HUAWEI nova 7 5G,HUAWEI nova series,quarterly,nan,nan
4/13/22,HUAWEI nova 7 SE 5G,HUAWEI nova series,quarterly,nan,nan
4/13/22,HUAWEI nova 7i,HUAWEI nova series,quarterly,EMUI 12,"10.0 ""Pie"""
4/13/22,  HUAWEI Y5p,HUAWEI Y series,quarterly,nan,nan
4/13/22,HUAWEI Y6p,HUAWEI Y series,quarterly,nan,nan
4/13/22,HUAWEI Y6 Pro 2019,HUAWEI Y series,quarterly,nan,nan
4/13/22,HUAWEI Y7a,HUAWEI Y series,quarterly,nan,nan
4/13/22,HUAWEI Y7p,HUAWEI Y series,quarterly,nan,nan
4/13/22,HUAWEI Y8p,HUAWEI Y series,quarterly,nan,nan
4/13/22,HUAWEI Y8s,HUAWEI Y series,quarterly,nan,nan
4/13/22,HUAWEI Y9 Prime 2019,HUAWEI Y series,quarterly,nan,nan
4/13/22,HUAWEI Y9a,HUAWEI Y series,quarterly,nan,nan
4/13/22,HUAWEI Y9s,HUAWEI Y series,quarterly,nan,nan
4/13/22, HONOR 30,HONOR series,quarterly,,Android 10
4/13/22,HONOR 30 Pro+,HONOR series,quarterly,,Android 10
4/13/22,HONOR 30i,HONOR series,quarterly,nan,nan
4/13/22,HONOR 30S,HONOR series,quarterly,nan,nan
4/13/22,HONOR view 30 Pro,HONOR series,quarterly,nan,nan
4/13/22,HONOR 20e,HONOR series,quarterly,nan,nan
4/13/22,HONOR 20i,HONOR series,quarterly,nan,nan
4/13/22,HONOR 20S,HONOR series,quarterly,nan,nan
4/13/22,HONOR 20 lite,HONOR series,quarterly,nan,nan
4/13/22,HONOR 9A,HONOR series,quarterly,nan,nan
4/13/22,HONOR 9C,HONOR series,quarterly,nan,nan
4/13/22,HONOR 9S,HONOR series,quarterly,nan,nan
4/13/22,HONOR 9X lite,HONOR series,quarterly,nan,nan
4/13/22,HONOR 10X,HONOR series,quarterly,nan,nan
4/13/22,HONOR 10X lite,HONOR series,quarterly,nan,nan
4/13/22,  HUAWEI MatePad Pro,Tablets,quarterly,nan,nan
4/13/22,HUAWEI MatePad,Tablets,quarterly,nan,nan
4/13/22,HUAWEI MatePad T,Tablets,quarterly,nan,nan
4/13/22,HUAWEI MatePad T 10s,Tablets,quarterly,nan,nan
4/13/22,HUAWEI MatePad T 10,Tablets,quarterly,nan,nan
4/13/22,HONOR Pad V6,Tablets,quarterly,nan,nan
4/16/22, HUAWEI Mate 40 Pro,HUAWEI Mate series,monthly,EMUI 13,Android 12
4/16/22,HUAWEI Mate 30,HUAWEI Mate series,monthly,EMUI 10.1,Android 10
4/16/22,HUAWEI Mate 30 Pro,HUAWEI Mate series,monthly,EMUI 10.1,Android 10
4/16/22,HUAWEI Mate 30 Pro 5G,HUAWEI Mate series,monthly,nan,nan
4/16/22,HUAWEI Mate Xs,HUAWEI Mate series,monthly,,
4/16/22, HUAWEI P40,HUAWEI P series,monthly,EMUI 12,Android 10 (SDK Rom)
4/16/22,HUAWEI P40 Pro,HUAWEI P series,monthly,EMUI 12,Android 10 (SDK Rom)
4/16/22,HUAWEI P40 Pro+,HUAWEI P series,monthly,EMUI 12,Android 10 (SDK Rom)
4/16/22,HUAWEI P50,HUAWEI P series,monthly,EMUI 13,
4/16/22,HUAWEI P50 Pro,HUAWEI P series,monthly,EMUI 13,
4/16/22, HUAWEI Mate 20 X (5G),HUAWEI Mate series,quarterly,nan,nan
4/16/22, HUAWEI P40 lite,HUAWEI P series,quarterly,nan,nan
4/16/22,HUAWEI P40 lite 5G,HUAWEI P series,quarterly,nan,nan
4/16/22,HUAWEI P40 lite E,HUAWEI P series,quarterly,nan,nan
4/16/22,HUAWEI P30,HUAWEI P series,quarterly,EMUI 12,Android 10
4/16/22,HUAWEI P30 Pro,HUAWEI P series,quarterly,EMUI 12,Android 10
4/16/22,HUAWEI P30 lite,HUAWEI P series,quarterly,nan,nan
4/16/22,HUAWEI P smart 2021,HUAWEI P series,quarterly,nan,nan
4/16/22,HUAWEI P smart 2020,HUAWEI P series,quarterly,nan,nan
4/16/22,HUAWEI P smart S,HUAWEI P series,quarterly,nan,nan
4/16/22,HUWEI P smart Pro,HUAWEI P series,quarterly,nan,nan
4/16/22,HUAWEI nova 9,HUAWEI nova series,quarterly,EMUI,
4/16/22,HUAWEI nova Y60,HUAWEI nova series,quarterly,nan,nan
4/16/22,HUAWEI nova 8i,HUAWEI nova series,quarterly,nan,nan
4/16/22,HUAWEI nova 8,HUAWEI nova series,quarterly,EMUI,Android 11
4/16/22,HUAWEI nova 7 5G,HUAWEI nova series,quarterly,nan,nan
4/16/22,HUAWEI nova 7 SE 5G,HUAWEI nova series,quarterly,nan,nan
4/16/22,HUAWEI nova 7i,HUAWEI nova series,quarterly,EMUI 12,"10.0 ""Pie"""
4/16/22,  HUAWEI Y5p,HUAWEI Y series,quarterly,nan,nan
4/16/22,HUAWEI Y6p,HUAWEI Y series,quarterly,nan,nan
4/16/22,HUAWEI Y6 Pro 2019,HUAWEI Y series,quarterly,nan,nan
4/16/22,HUAWEI Y7a,HUAWEI Y series,quarterly,nan,nan
4/16/22,HUAWEI Y7p,HUAWEI Y series,quarterly,nan,nan
4/16/22,HUAWEI Y8p,HUAWEI Y series,quarterly,nan,nan
4/16/22,HUAWEI Y8s,HUAWEI Y series,quarterly,nan,nan
4/16/22,HUAWEI Y9 Prime 2019,HUAWEI Y series,quarterly,nan,nan
4/16/22,HUAWEI Y9a,HUAWEI Y series,quarterly,nan,nan
4/16/22,HUAWEI Y9s,HUAWEI Y series,quarterly,nan,nan
4/16/22, HONOR 30,HONOR series,quarterly,,Android 10
4/16/22,HONOR 30 Pro+,HONOR series,quarterly,,Android 10
4/16/22,HONOR 30i,HONOR series,quarterly,nan,nan
4/16/22,HONOR 30S,HONOR series,quarterly,nan,nan
4/16/22,HONOR view 30 Pro,HONOR series,quarterly,nan,nan
4/16/22,HONOR 20e,HONOR series,quarterly,nan,nan
4/16/22,HONOR 20i,HONOR series,quarterly,nan,nan
4/16/22,HONOR 20S,HONOR series,quarterly,nan,nan
4/16/22,HONOR 20 lite,HONOR series,quarterly,nan,nan
4/16/22,HONOR 9A,HONOR series,quarterly,nan,nan
4/16/22,HONOR 9C,HONOR series,quarterly,nan,nan
4/16/22,HONOR 9S,HONOR series,quarterly,nan,nan
4/16/22,HONOR 9X lite,HONOR series,quarterly,nan,nan
4/16/22,HONOR 10X,HONOR series,quarterly,nan,nan
4/16/22,HONOR 10X lite,HONOR series,quarterly,nan,nan
4/16/22,  HUAWEI MatePad Pro,Tablets,quarterly,nan,nan
4/16/22,HUAWEI MatePad,Tablets,quarterly,nan,nan
4/16/22,HUAWEI MatePad T,Tablets,quarterly,nan,nan
4/16/22,HUAWEI MatePad T 10s,Tablets,quarterly,nan,nan
4/16/22,HUAWEI MatePad T 10,Tablets,quarterly,nan,nan
4/16/22,HONOR Pad V6,Tablets,quarterly,nan,nan
5/16/22, HUAWEI Mate 40 Pro,HUAWEI Mate series,monthly,EMUI 13,Android 12
5/16/22,HUAWEI Mate 30,HUAWEI Mate series,monthly,EMUI 10.1,Android 10
5/16/22,HUAWEI Mate 30 Pro,HUAWEI Mate series,monthly,EMUI 10.1,Android 10
5/16/22,HUAWEI Mate 30 Pro 5G,HUAWEI Mate series,monthly,nan,nan
5/16/22,HUAWEI Mate Xs,HUAWEI Mate series,monthly,,
5/16/22, HUAWEI P40,HUAWEI P series,monthly,EMUI 12,Android 10 (SDK Rom)
5/16/22,HUAWEI P40 Pro,HUAWEI P series,monthly,EMUI 12,Android 10 (SDK Rom)
5/16/22,HUAWEI P40 Pro+,HUAWEI P series,monthly,EMUI 12,Android 10 (SDK Rom)
5/16/22,HUAWEI P50,HUAWEI P series,monthly,EMUI 13,
5/16/22,HUAWEI P50 Pro,HUAWEI P series,monthly,EMUI 13,
5/16/22, HUAWEI Mate 20 X (5G),HUAWEI Mate series,quarterly,nan,nan
5/16/22, HUAWEI P40 lite,HUAWEI P series,quarterly,nan,nan
5/16/22,HUAWEI P40 lite 5G,HUAWEI P series,quarterly,nan,nan
5/16/22,HUAWEI P40 lite E,HUAWEI P series,quarterly,nan,nan
5/16/22,HUAWEI P30,HUAWEI P series,quarterly,EMUI 12,Android 10
5/16/22,HUAWEI P30 Pro,HUAWEI P series,quarterly,EMUI 12,Android 10
5/16/22,HUAWEI P30 lite,HUAWEI P series,quarterly,nan,nan
5/16/22,HUAWEI P smart 2021,HUAWEI P series,quarterly,nan,nan
5/16/22,HUAWEI P smart 2020,HUAWEI P series,quarterly,nan,nan
5/16/22,HUAWEI P smart S,HUAWEI P series,quarterly,nan,nan
5/16/22,HUWEI P smart Pro,HUAWEI P series,quarterly,nan,nan
5/16/22,HUAWEI nova 9,HUAWEI nova series,quarterly,EMUI,
5/16/22,HUAWEI nova Y60,HUAWEI nova series,quarterly,nan,nan
5/16/22,HUAWEI nova 8i,HUAWEI nova series,quarterly,nan,nan
5/16/22,HUAWEI nova 8,HUAWEI nova series,quarterly,EMUI,Android 11
5/16/22,HUAWEI nova 7 5G,HUAWEI nova series,quarterly,nan,nan
5/16/22,HUAWEI nova 7 SE 5G,HUAWEI nova series,quarterly,nan,nan
5/16/22,HUAWEI nova 7i,HUAWEI nova series,quarterly,EMUI 12,"10.0 ""Pie"""
5/16/22,  HUAWEI Y5p,HUAWEI Y series,quarterly,nan,nan
5/16/22,HUAWEI Y6p,HUAWEI Y series,quarterly,nan,nan
5/16/22,HUAWEI Y6 Pro 2019,HUAWEI Y series,quarterly,nan,nan
5/16/22,HUAWEI Y7a,HUAWEI Y series,quarterly,nan,nan
5/16/22,HUAWEI Y7p,HUAWEI Y series,quarterly,nan,nan
5/16/22,HUAWEI Y8p,HUAWEI Y series,quarterly,nan,nan
5/16/22,HUAWEI Y8s,HUAWEI Y series,quarterly,nan,nan
5/16/22,HUAWEI Y9 Prime 2019,HUAWEI Y series,quarterly,nan,nan
5/16/22,HUAWEI Y9a,HUAWEI Y series,quarterly,nan,nan
5/16/22,HUAWEI Y9s,HUAWEI Y series,quarterly,nan,nan
5/16/22, HONOR 30,HONOR series,quarterly,,Android 10
5/16/22,HONOR 30 Pro+,HONOR series,quarterly,,Android 10
5/16/22,HONOR 30i,HONOR series,quarterly,nan,nan
5/16/22,HONOR 30S,HONOR series,quarterly,nan,nan
5/16/22,HONOR view 30 Pro,HONOR series,quarterly,nan,nan
5/16/22,HONOR 20e,HONOR series,quarterly,nan,nan
5/16/22,HONOR 20i,HONOR series,quarterly,nan,nan
5/16/22,HONOR 20S,HONOR series,quarterly,nan,nan
5/16/22,HONOR 20 lite,HONOR series,quarterly,nan,nan
5/16/22,HONOR 9A,HONOR series,quarterly,nan,nan
5/16/22,HONOR 9C,HONOR series,quarterly,nan,nan
5/16/22,HONOR 9S,HONOR series,quarterly,nan,nan
5/16/22,HONOR 9X lite,HONOR series,quarterly,nan,nan
5/16/22,HONOR 10X,HONOR series,quarterly,nan,nan
5/16/22,HONOR 10X lite,HONOR series,quarterly,nan,nan
5/16/22,  HUAWEI MatePad Pro,Tablets,quarterly,nan,nan
5/16/22,HUAWEI MatePad,Tablets,quarterly,nan,nan
5/16/22,HUAWEI MatePad T,Tablets,quarterly,nan,nan
5/16/22,HUAWEI MatePad T 10s,Tablets,quarterly,nan,nan
5/16/22,HUAWEI MatePad T 10,Tablets,quarterly,nan,nan
5/16/22,HONOR Pad V6,Tablets,quarterly,nan,nan
5/20/22, HUAWEI Mate 40 Pro,HUAWEI Mate series,monthly,EMUI 13,Android 12
5/20/22,HUAWEI Mate 30,HUAWEI Mate series,monthly,EMUI 10.1,Android 10
5/20/22,HUAWEI Mate 30 Pro,HUAWEI Mate series,monthly,EMUI 10.1,Android 10
5/20/22,HUAWEI Mate 30 Pro 5G,HUAWEI Mate series,monthly,nan,nan
5/20/22,HUAWEI Mate Xs,HUAWEI Mate series,monthly,,
5/20/22, HUAWEI P40,HUAWEI P series,monthly,EMUI 12,Android 10 (SDK Rom)
5/20/22,HUAWEI P40 Pro,HUAWEI P series,monthly,EMUI 12,Android 10 (SDK Rom)
5/20/22,HUAWEI P40 Pro+,HUAWEI P series,monthly,EMUI 12,Android 10 (SDK Rom)
5/20/22,HUAWEI P50,HUAWEI P series,monthly,EMUI 13,
5/20/22,HUAWEI P50 Pro,HUAWEI P series,monthly,EMUI 13,
5/20/22, HUAWEI Mate 20 X (5G),HUAWEI Mate series,quarterly,nan,nan
5/20/22, HUAWEI P40 lite,HUAWEI P series,quarterly,nan,nan
5/20/22,HUAWEI P40 lite 5G,HUAWEI P series,quarterly,nan,nan
5/20/22,HUAWEI P40 lite E,HUAWEI P series,quarterly,nan,nan
5/20/22,HUAWEI P30,HUAWEI P series,quarterly,EMUI 12,Android 10
5/20/22,HUAWEI P30 Pro,HUAWEI P series,quarterly,EMUI 12,Android 10
5/20/22,HUAWEI P30 lite,HUAWEI P series,quarterly,nan,nan
5/20/22,HUAWEI P smart 2021,HUAWEI P series,quarterly,nan,nan
5/20/22,HUAWEI P smart 2020,HUAWEI P series,quarterly,nan,nan
5/20/22,HUAWEI P smart S,HUAWEI P series,quarterly,nan,nan
5/20/22,HUWEI P smart Pro,HUAWEI P series,quarterly,nan,nan
5/20/22,HUAWEI nova 9,HUAWEI nova series,quarterly,EMUI,
5/20/22,HUAWEI nova Y60,HUAWEI nova series,quarterly,nan,nan
5/20/22,HUAWEI nova 8i,HUAWEI nova series,quarterly,nan,nan
5/20/22,HUAWEI nova 8,HUAWEI nova series,quarterly,EMUI,Android 11
5/20/22,HUAWEI nova 7 5G,HUAWEI nova series,quarterly,nan,nan
5/20/22,HUAWEI nova 7 SE 5G,HUAWEI nova series,quarterly,nan,nan
5/20/22,HUAWEI nova 7i,HUAWEI nova series,quarterly,EMUI 12,"10.0 ""Pie"""
5/20/22,  HUAWEI Y5p,HUAWEI Y series,quarterly,nan,nan
5/20/22,HUAWEI Y6p,HUAWEI Y series,quarterly,nan,nan
5/20/22,HUAWEI Y6 Pro 2019,HUAWEI Y series,quarterly,nan,nan
5/20/22,HUAWEI Y7a,HUAWEI Y series,quarterly,nan,nan
5/20/22,HUAWEI Y7p,HUAWEI Y series,quarterly,nan,nan
5/20/22,HUAWEI Y8p,HUAWEI Y series,quarterly,nan,nan
5/20/22,HUAWEI Y8s,HUAWEI Y series,quarterly,nan,nan
5/20/22,HUAWEI Y9 Prime 2019,HUAWEI Y series,quarterly,nan,nan
5/20/22,HUAWEI Y9a,HUAWEI Y series,quarterly,nan,nan
5/20/22,HUAWEI Y9s,HUAWEI Y series,quarterly,nan,nan
5/20/22, HONOR 30,HONOR series,quarterly,,Android 10
5/20/22,HONOR 30 Pro+,HONOR series,quarterly,,Android 10
5/20/22,HONOR 30i,HONOR series,quarterly,nan,nan
5/20/22,HONOR 30S,HONOR series,quarterly,nan,nan
5/20/22,HONOR view 30 Pro,HONOR series,quarterly,nan,nan
5/20/22,HONOR 20e,HONOR series,quarterly,nan,nan
5/20/22,HONOR 20i,HONOR series,quarterly,nan,nan
5/20/22,HONOR 20S,HONOR series,quarterly,nan,nan
5/20/22,HONOR 20 lite,HONOR series,quarterly,nan,nan
5/20/22,HONOR 9A,HONOR series,quarterly,nan,nan
5/20/22,HONOR 9C,HONOR series,quarterly,nan,nan
5/20/22,HONOR 9S,HONOR series,quarterly,nan,nan
5/20/22,HONOR 9X lite,HONOR series,quarterly,nan,nan
5/20/22,HONOR 10X,HONOR series,quarterly,nan,nan
5/20/22,HONOR 10X lite,HONOR series,quarterly,nan,nan
5/20/22,  HUAWEI MatePad Pro,Tablets,quarterly,nan,nan
5/20/22,HUAWEI MatePad,Tablets,quarterly,nan,nan
5/20/22,HUAWEI MatePad T,Tablets,quarterly,nan,nan
5/20/22,HUAWEI MatePad T 10s,Tablets,quarterly,nan,nan
5/20/22,HUAWEI MatePad T 10,Tablets,quarterly,nan,nan
5/20/22,HONOR Pad V6,Tablets,quarterly,nan,nan
6/6/22, HUAWEI Mate 40 Pro,HUAWEI Mate series,monthly,EMUI 13,Android 12
6/6/22,HUAWEI Mate 30,HUAWEI Mate series,monthly,EMUI 10.1,Android 10
6/6/22,HUAWEI Mate 30 Pro,HUAWEI Mate series,monthly,EMUI 10.1,Android 10
6/6/22,HUAWEI Mate 30 Pro 5G,HUAWEI Mate series,monthly,nan,nan
6/6/22,HUAWEI Mate Xs,HUAWEI Mate series,monthly,,
6/6/22, HUAWEI P40,HUAWEI P series,monthly,EMUI 12,Android 10 (SDK Rom)
6/6/22,HUAWEI P40 Pro,HUAWEI P series,monthly,EMUI 12,Android 10 (SDK Rom)
6/6/22,HUAWEI P40 Pro+,HUAWEI P series,monthly,EMUI 12,Android 10 (SDK Rom)
6/6/22,HUAWEI P50,HUAWEI P series,monthly,EMUI 13,
6/6/22,HUAWEI P50 Pro,HUAWEI P series,monthly,EMUI 13,
6/6/22, HUAWEI Mate 20 X (5G),HUAWEI Mate series,quarterly,nan,nan
6/6/22, HUAWEI P40 lite,HUAWEI P series,quarterly,nan,nan
6/6/22,HUAWEI P40 lite 5G,HUAWEI P series,quarterly,nan,nan
6/6/22,HUAWEI P40 lite E,HUAWEI P series,quarterly,nan,nan
6/6/22,HUAWEI P30,HUAWEI P series,quarterly,EMUI 12,Android 10
6/6/22,HUAWEI P30 Pro,HUAWEI P series,quarterly,EMUI 12,Android 10
6/6/22,HUAWEI P30 lite,HUAWEI P series,quarterly,nan,nan
6/6/22,HUAWEI P smart 2021,HUAWEI P series,quarterly,nan,nan
6/6/22,HUAWEI P smart 2020,HUAWEI P series,quarterly,nan,nan
6/6/22,HUAWEI P smart S,HUAWEI P series,quarterly,nan,nan
6/6/22,HUWEI P smart Pro,HUAWEI P series,quarterly,nan,nan
6/6/22,HUAWEI nova 9,HUAWEI nova series,quarterly,EMUI,
6/6/22,HUAWEI nova Y60,HUAWEI nova series,quarterly,nan,nan
6/6/22,HUAWEI nova 8i,HUAWEI nova series,quarterly,nan,nan
6/6/22,HUAWEI nova 8,HUAWEI nova series,quarterly,EMUI,Android 11
6/6/22,HUAWEI nova 7 5G,HUAWEI nova series,quarterly,nan,nan
6/6/22,HUAWEI nova 7 SE 5G,HUAWEI nova series,quarterly,nan,nan
6/6/22,HUAWEI nova 7i,HUAWEI nova series,quarterly,EMUI 12,"10.0 ""Pie"""
6/6/22,  HUAWEI Y5p,HUAWEI Y series,quarterly,nan,nan
6/6/22,HUAWEI Y6p,HUAWEI Y series,quarterly,nan,nan
6/6/22,HUAWEI Y6 Pro 2019,HUAWEI Y series,quarterly,nan,nan
6/6/22,HUAWEI Y7a,HUAWEI Y series,quarterly,nan,nan
6/6/22,HUAWEI Y7p,HUAWEI Y series,quarterly,nan,nan
6/6/22,HUAWEI Y8p,HUAWEI Y series,quarterly,nan,nan
6/6/22,HUAWEI Y8s,HUAWEI Y series,quarterly,nan,nan
6/6/22,HUAWEI Y9 Prime 2019,HUAWEI Y series,quarterly,nan,nan
6/6/22,HUAWEI Y9a,HUAWEI Y series,quarterly,nan,nan
6/6/22,HUAWEI Y9s,HUAWEI Y series,quarterly,nan,nan
6/6/22, HONOR 30,HONOR series,quarterly,,Android 10
6/6/22,HONOR 30 Pro+,HONOR series,quarterly,,Android 10
6/6/22,HONOR 30i,HONOR series,quarterly,nan,nan
6/6/22,HONOR 30S,HONOR series,quarterly,nan,nan
6/6/22,HONOR view 30 Pro,HONOR series,quarterly,nan,nan
6/6/22,HONOR 20e,HONOR series,quarterly,nan,nan
6/6/22,HONOR 20i,HONOR series,quarterly,nan,nan
6/6/22,HONOR 20S,HONOR series,quarterly,nan,nan
6/6/22,HONOR 20 lite,HONOR series,quarterly,nan,nan
6/6/22,HONOR 9A,HONOR series,quarterly,nan,nan
6/6/22,HONOR 9C,HONOR series,quarterly,nan,nan
6/6/22,HONOR 9S,HONOR series,quarterly,nan,nan
6/6/22,HONOR 9X lite,HONOR series,quarterly,nan,nan
6/6/22,HONOR 10X,HONOR series,quarterly,nan,nan
6/6/22,HONOR 10X lite,HONOR series,quarterly,nan,nan
6/6/22,  HUAWEI MatePad Pro,Tablets,quarterly,nan,nan
6/6/22,HUAWEI MatePad,Tablets,quarterly,nan,nan
6/6/22,HUAWEI MatePad T,Tablets,quarterly,nan,nan
6/6/22,HUAWEI MatePad T 10s,Tablets,quarterly,nan,nan
6/6/22,HUAWEI MatePad T 10,Tablets,quarterly,nan,nan
6/6/22,HONOR Pad V6,Tablets,quarterly,nan,nan
10/7/22, HUAWEI Mate 40 Pro,HUAWEI Mate series,monthly,EMUI 13,Android 12
10/7/22,HUAWEI Mate 30,HUAWEI Mate series,monthly,EMUI 10.1,Android 10
10/7/22,HUAWEI Mate 30 Pro,HUAWEI Mate series,monthly,EMUI 10.1,Android 10
10/7/22,HUAWEI Mate 30 Pro 5G,HUAWEI Mate series,monthly,nan,nan
10/7/22,HUAWEI Mate Xs,HUAWEI Mate series,monthly,,
10/7/22, HUAWEI P40,HUAWEI P series,monthly,EMUI 12,Android 10 (SDK Rom)
10/7/22,HUAWEI P40 Pro,HUAWEI P series,monthly,EMUI 12,Android 10 (SDK Rom)
10/7/22,HUAWEI P40 Pro+,HUAWEI P series,monthly,EMUI 12,Android 10 (SDK Rom)
10/7/22,HUAWEI P50,HUAWEI P series,monthly,EMUI 13,
10/7/22,HUAWEI P50 Pro,HUAWEI P series,monthly,EMUI 13,
10/7/22, HUAWEI Mate 20 X (5G),HUAWEI Mate series,quarterly,nan,nan
10/7/22, HUAWEI P40 lite,HUAWEI P series,quarterly,nan,nan
10/7/22,HUAWEI P40 lite 5G,HUAWEI P series,quarterly,nan,nan
10/7/22,HUAWEI P40 lite E,HUAWEI P series,quarterly,nan,nan
10/7/22,HUAWEI P30,HUAWEI P series,quarterly,EMUI 12,Android 10
10/7/22,HUAWEI P30 Pro,HUAWEI P series,quarterly,EMUI 12,Android 10
10/7/22,HUAWEI P30 lite,HUAWEI P series,quarterly,nan,nan
10/7/22,HUAWEI P smart 2021,HUAWEI P series,quarterly,nan,nan
10/7/22,HUAWEI P smart 2020,HUAWEI P series,quarterly,nan,nan
10/7/22,HUAWEI P smart S,HUAWEI P series,quarterly,nan,nan
10/7/22,HUWEI P smart Pro,HUAWEI P series,quarterly,nan,nan
10/7/22,HUAWEI nova 9,HUAWEI nova series,quarterly,EMUI,
10/7/22,HUAWEI nova Y60,HUAWEI nova series,quarterly,nan,nan
10/7/22,HUAWEI nova 8i,HUAWEI nova series,quarterly,nan,nan
10/7/22,HUAWEI nova 8,HUAWEI nova series,quarterly,EMUI,Android 11
10/7/22,HUAWEI nova 7 5G,HUAWEI nova series,quarterly,nan,nan
10/7/22,HUAWEI nova 7 SE 5G,HUAWEI nova series,quarterly,nan,nan
10/7/22,HUAWEI nova 7i,HUAWEI nova series,quarterly,EMUI 12,"10.0 ""Pie"""
10/7/22,  HUAWEI Y5p,HUAWEI Y series,quarterly,nan,nan
10/7/22,HUAWEI Y6p,HUAWEI Y series,quarterly,nan,nan
10/7/22,HUAWEI Y6 Pro 2019,HUAWEI Y series,quarterly,nan,nan
10/7/22,HUAWEI Y7a,HUAWEI Y series,quarterly,nan,nan
10/7/22,HUAWEI Y7p,HUAWEI Y series,quarterly,nan,nan
10/7/22,HUAWEI Y8p,HUAWEI Y series,quarterly,nan,nan
10/7/22,HUAWEI Y8s,HUAWEI Y series,quarterly,nan,nan
10/7/22,HUAWEI Y9 Prime 2019,HUAWEI Y series,quarterly,nan,nan
10/7/22,HUAWEI Y9a,HUAWEI Y series,quarterly,nan,nan
10/7/22,HUAWEI Y9s,HUAWEI Y series,quarterly,nan,nan
10/7/22, HONOR 30,HONOR series,quarterly,,Android 10
10/7/22,HONOR 30 Pro+,HONOR series,quarterly,,Android 10
10/7/22,HONOR 30i,HONOR series,quarterly,nan,nan
10/7/22,HONOR 30S,HONOR series,quarterly,nan,nan
10/7/22,HONOR view 30 Pro,HONOR series,quarterly,nan,nan
10/7/22,HONOR 20e,HONOR series,quarterly,nan,nan
10/7/22,HONOR 20i,HONOR series,quarterly,nan,nan
10/7/22,HONOR 20S,HONOR series,quarterly,nan,nan
10/7/22,HONOR 20 lite,HONOR series,quarterly,nan,nan
10/7/22,HONOR 9A,HONOR series,quarterly,nan,nan
10/7/22,HONOR 9C,HONOR series,quarterly,nan,nan
10/7/22,HONOR 9S,HONOR series,quarterly,nan,nan
10/7/22,HONOR 9X lite,HONOR series,quarterly,nan,nan
10/7/22,HONOR 10X,HONOR series,quarterly,nan,nan
10/7/22,HONOR 10X lite,HONOR series,quarterly,nan,nan
10/7/22,  HUAWEI MatePad Pro,Tablets,quarterly,nan,nan
10/7/22,HUAWEI MatePad,Tablets,quarterly,nan,nan
10/7/22,HUAWEI MatePad T,Tablets,quarterly,nan,nan
10/7/22,HUAWEI MatePad T 10s,Tablets,quarterly,nan,nan
10/7/22,HUAWEI MatePad T 10,Tablets,quarterly,nan,nan
10/7/22,HONOR Pad V6,Tablets,quarterly,nan,nan
12/27/22,HUAWEI Mate 40 Pro,HUAWEI Mate series,monthly,EMUI 13,Android 12
12/27/22,HUAWEI Mate 50,HUAWEI Mate series,monthly,EMUI,
12/27/22,HUAWEI Mate 50 Pro,HUAWEI Mate series,monthly,EMUI,
12/27/22,HUAWEI Mate Xs 2,HUAWEI Mate series,monthly,nan,nan
12/27/22,HUAWEI Mate Xs,HUAWEI Mate series,monthly,,
12/27/22,HUAWEI P40,HUAWEI P series,monthly,EMUI 12,Android 10 (SDK Rom)
12/27/22,HUAWEI P40 Pro,HUAWEI P series,monthly,EMUI 12,Android 10 (SDK Rom)
12/27/22,HUAWEI P40 Pro+,HUAWEI P series,monthly,EMUI 12,Android 10 (SDK Rom)
12/27/22,HUAWEI P50,HUAWEI P series,monthly,EMUI 13,
12/27/22,HUAWEI P50 Pro,HUAWEI P series,monthly,EMUI 13,
12/27/22,HUAWEI P50 Pocket,HUAWEI P series,monthly,nan,nan
12/27/22,HUAWEI P50 Pocket Premium Edition,HUAWEI P series,monthly,nan,nan
12/27/22,HUAWEI P40 lite 5G,HUAWEI P series,monthly,nan,nan
12/27/22,HUAWEI nova 10,HUAWEI nova series,monthly,nan,nan
12/27/22,HUAWEI nova 10 Pro,HUAWEI nova series,monthly,nan,nan
