timestamp,device,period
2022-05-08,Galaxy Note9,quarterly
2022-05-08,Galaxy A40,quarterly
2022-05-08,Galaxy A01 Core,quarterly
2022-05-08,Galaxy A21,quarterly
2022-05-08,Galaxy A21s,quarterly
2022-05-08,Galaxy A41,quarterly
2022-05-08,Galaxy A51 5G,quarterly
2022-05-08,Galaxy A02,quarterly
2022-05-08,Galaxy A02s,quarterly
2022-05-08,Galaxy A12,quarterly
2022-05-08,Galaxy A22,quarterly
2022-05-08,Galaxy A22 5G,quarterly
2022-05-08,Galaxy A22e 5G,quarterly
2022-05-08,Galaxy A32,quarterly
2022-05-08,Galaxy A32 5G,quarterly
2022-05-08,Galaxy A42 5G,quarterly
2022-05-08,Galaxy A72,quarterly
2022-05-08,Galaxy A82 5G,quarterly
2022-05-08,Galaxy A03,quarterly
2022-05-08,Galaxy A03s,quarterly
2022-05-08,Galaxy A03 core,quarterly
2022-05-08,Galaxy A13,quarterly
2022-05-08,Galaxy A13 5G,quarterly
2022-05-08,Galaxy A23,quarterly
2022-05-08,Galaxy A33 5G,quarterly
2022-05-08,Galaxy A73 5G,quarterly
2022-05-08,Galaxy M01,quarterly
2022-05-08,Galaxy M21 2021,quarterly
2022-05-08,Galaxy M31s,quarterly
2022-05-08,Galaxy M51,quarterly
2022-05-08,Galaxy M12,quarterly
2022-05-08,Galaxy M22,quarterly
2022-05-08,Galaxy M32,quarterly
2022-05-08,Galaxy M32 5G,quarterly
2022-05-08,Galaxy M42 5G,quarterly
2022-05-08,Galaxy M52 5G,quarterly
2022-05-08,Galaxy M62,quarterly
2022-05-08,Galaxy M23 5G,quarterly
2022-05-08,Galaxy M33 5G,quarterly
2022-05-08,Galaxy M53 5G,quarterly
2022-05-08,Galaxy F12,quarterly
2022-05-08,Galaxy F22,quarterly
2022-05-08,Galaxy F42 5G,quarterly
2022-05-08,Galaxy F52 5G,quarterly
2022-05-08,Galaxy F62,quarterly
2022-05-08,Galaxy Tab A7,quarterly
2022-05-08,Galaxy Tab A7 Lite,quarterly
2022-05-08,Galaxy Tab A8,quarterly
2022-05-08,Galaxy Tab Active Pro,quarterly
2022-05-08,Galaxy Tab Active3,quarterly
2022-05-08,Galaxy Tab S6 Lite,quarterly
2022-05-08,Galaxy Tab S7,quarterly
2022-05-08,Galaxy Tab S7+,quarterly
2022-05-08,Galaxy Tab S7 FE,quarterly
2022-05-08,Galaxy Tab S8,quarterly
2022-05-08,Galaxy Tab S8+,quarterly
2022-05-08,Galaxy Tab S8 Ultra,quarterly
2022-05-08,W21 5G,quarterly
2022-05-08,W22 5G,quarterly
2022-05-08,Enterprise Models: Galaxy A50,quarterly
2022-05-08,Galaxy S8 Lite,biannual
2022-05-08,Galaxy A6,biannual
2022-05-08,Galaxy A6+,biannual
2022-05-08,Galaxy A7 (2018),biannual
2022-05-08,Galaxy A8 Star,biannual
2022-05-08,Galaxy A8s,biannual
2022-05-08,Galaxy A9 (2018),biannual
2022-05-08,Galaxy A10,biannual
2022-05-08,Galaxy A10e,biannual
2022-05-08,Galaxy A10s,biannual
2022-05-08,Galaxy A20e,biannual
2022-05-08,Galaxy A20,biannual
2022-05-08,Galaxy A30,biannual
2022-05-08,Galaxy A60,biannual
2022-05-08,Galaxy A70,biannual
2022-05-08,Galaxy A80,biannual
2022-05-08,Galaxy A90 5G,biannual
2022-05-08,Galaxy A11,biannual
2022-05-08,Galaxy A31,biannual
2022-05-08,Galaxy A71 5G,biannual
2022-05-08,Galaxy A20s,biannual
2022-05-08,Galaxy A30s,biannual
2022-05-08,Galaxy A50s,biannual
2022-05-08,Galaxy A70s,biannual
2022-05-08,Galaxy A01,biannual
2022-05-08,Galaxy A51,biannual
2022-05-08,Galaxy A71,biannual
2022-05-08,Galaxy J4,biannual
2022-05-08,Galaxy J6,biannual
2022-05-08,Galaxy J6+,biannual
2022-05-08,Galaxy J7 Duo,biannual
2022-05-08,Galaxy J8,biannual
2022-05-08,Galaxy M10,biannual
2022-05-08,Galaxy M10s,biannual
2022-05-08,Galaxy M20,biannual
2022-05-08,Galaxy M30,biannual
2022-05-08,Galaxy M30s,biannual
2022-05-08,Galaxy M40,biannual
2022-05-08,Galaxy M11,biannual
2022-05-08,Galaxy M21,biannual
2022-05-08,Galaxy M31,biannual
2022-05-08,Galaxy Tab A 10.5 (2018),biannual
2022-05-08,Galaxy Tab A 8 (2019),biannual
2022-05-08,Galaxy Tab A 10.1 (2019),biannual
2022-05-08,Galaxy Tab A with S pen,biannual
2022-05-08,Galaxy Tab A 8.4 (2020),biannual
2022-05-08,Galaxy Tab S4,biannual
2022-05-08,Galaxy Tab S5e,biannual
2022-05-08,Galaxy Tab S6,biannual
2022-05-08,Galaxy Tab S6 5G,biannual
2022-05-08,W20 5G,biannual
