CVE,vul_true,SPL,SMR
CVE-2020-11276,,21-Mar,NULL
CVE-2020-11278,,21-Mar,NULL
CVE-2020-11280,,21-Mar,NULL
CVE-2020-11281,,21-Mar,NULL
CVE-2020-11287,,21-Mar,NULL
CVE-2020-11296,,21-Mar,NULL
CVE-2020-10767,,21-Mar,NULL
CVE-2020-11283,,21-Mar,NULL
LVE-SMP-210001,Android devices with OS 11,21-Mar,NULL
CVE-2021-0326,,21-Feb,NULL
CVE-2020-11134,,21-Feb,NULL
CVE-2020-11182,,21-Feb,NULL
CVE-2021-0341,,21-Feb,NULL
CVE-2021-0302,,21-Feb,NULL
CVE-2021-0305,,21-Feb,NULL
CVE-2021-0314,,21-Feb,NULL
CVE-2021-0327,,21-Feb,NULL
CVE-2021-0330,,21-Feb,NULL
CVE-2021-0334,,21-Feb,NULL
CVE-2021-0339,,21-Feb,NULL
CVE-2021-0340,,21-Feb,NULL
CVE-2021-0338,,21-Feb,NULL
CVE-2021-0325,,21-Feb,NULL
CVE-2021-0332,,21-Feb,NULL
CVE-2021-0335,,21-Feb,NULL
CVE-2021-0329,,21-Feb,NULL
CVE-2021-0331,,21-Feb,NULL
CVE-2021-0333,,21-Feb,NULL
CVE-2021-0336,,21-Feb,NULL
CVE-2020-10732,,21-Feb,NULL
CVE-2020-10766,,21-Feb,NULL
CVE-2020-11233,,21-Feb,NULL
CVE-2020-11239,,21-Feb,NULL
CVE-2020-11240,,21-Feb,NULL
CVE-2020-11250,,21-Feb,NULL
CVE-2020-11261,,21-Feb,NULL
CVE-2020-11262,,21-Feb,NULL
CVE-2020-11126,,21-Feb,NULL
CVE-2020-11159,,21-Feb,NULL
CVE-2020-11181,,21-Feb,NULL
CVE-2020-11235,,21-Feb,NULL
CVE-2020-11238,,21-Feb,NULL
CVE-2020-11241,,21-Feb,NULL
CVE-2020-11260,,21-Feb,NULL
CVE-2020-10766,,21-Feb,NULL
LVE-SMP-200026,"Android devices with OS 8.0, 8.1, 9.0, 10",21-Feb,NULL
LVE-SMP-200029,"Android devices with OS 8.0, 8.1, 9.0, 10",21-Feb,NULL
LVE-SMP-200030,LG Wing with OS 10,21-Feb,NULL
LVE-SMP-200031,"Android devices with OS 8.0, 8.1, 9.0, 10",21-Feb,NULL
CVE-2021-0313,,21-Jan,NULL
CVE-2021-0316,,21-Jan,NULL
CVE-2020-11225,,21-Jan,NULL
CVE-2020-3685,,21-Jan,NULL
CVE-2020-3686,,21-Jan,NULL
CVE-2020-3691,,21-Jan,NULL
CVE-2020-11136,,21-Jan,NULL
CVE-2020-11137,,21-Jan,NULL
CVE-2020-11138,,21-Jan,NULL
CVE-2020-11140,,21-Jan,NULL
CVE-2020-11143,,21-Jan,NULL
CVE-2021-0303,,21-Jan,NULL
CVE-2021-0306,,21-Jan,NULL
CVE-2021-0307,,21-Jan,NULL
CVE-2021-0310,,21-Jan,NULL
CVE-2021-0315,,21-Jan,NULL
CVE-2021-0317,,21-Jan,NULL
CVE-2021-0318,,21-Jan,NULL
CVE-2021-0319,,21-Jan,NULL
CVE-2021-0304,,21-Jan,NULL
CVE-2021-0309,,21-Jan,NULL
CVE-2021-0321,,21-Jan,NULL
CVE-2021-0322,,21-Jan,NULL
CVE-2019-9376,,21-Jan,NULL
CVE-2016-6328,,21-Jan,NULL
CVE-2021-0311,,21-Jan,NULL
CVE-2021-0312,,21-Jan,NULL
CVE-2020-0471,,21-Jan,NULL
CVE-2021-0308,,21-Jan,NULL
CVE-2021-0320,,21-Jan,NULL
CVE-2020-0444,,21-Jan,NULL
CVE-2020-0465,,21-Jan,NULL
CVE-2020-0466,,21-Jan,NULL
CVE-2020-0455,,21-Jan,NULL
CVE-2020-0456,,21-Jan,NULL
CVE-2020-0457,,21-Jan,NULL
CVE-2020-11146,,21-Jan,NULL
CVE-2020-11167,,21-Jan,NULL
CVE-2020-11217,,21-Jan,NULL
CVE-2020-11119,,21-Jan,NULL
CVE-2020-11139,,21-Jan,NULL
CVE-2020-11144,,21-Jan,NULL
CVE-2020-11145,,21-Jan,NULL
CVE-2020-11179,,21-Jan,NULL
CVE-2020-11200,,21-Jan,NULL
CVE-2020-11212,,21-Jan,NULL
CVE-2020-11213,,21-Jan,NULL
CVE-2020-11214,,21-Jan,NULL
CVE-2020-11215,,21-Jan,NULL
CVE-2020-15999,,21-Jan,NULL
CVE-2020-0016,,21-Jan,NULL
CVE-2020-0019,,21-Jan,NULL
CVE-2020-11185,,21-Jan,NULL
CVE-2020-11197,,21-Jan,NULL
CVE-2020-11216,,21-Jan,NULL
LVE-SMP-200028,Android devices with OS 10,21-Jan,NULL
CVE-2021-35122,,22-Dec,NULL
CVE-2022-20472,,22-Dec,NULL
CVE-2022-20473,,22-Dec,NULL
CVE-2022-20411,,22-Dec,NULL
CVE-2022-20498,,22-Dec,NULL
CVE-2021-1050,,22-Dec,NULL
CVE-2021-39661,,22-Dec,NULL
CVE-2022-32601,,22-Dec,NULL
CVE-2022-32602,,22-Dec,NULL
CVE-2022-2984,,22-Dec,NULL
CVE-2022-2985,,22-Dec,NULL
CVE-2022-38669,,22-Dec,NULL
CVE-2022-38670,,22-Dec,NULL
CVE-2022-39105,,22-Dec,NULL
CVE-2022-38672,,22-Dec,NULL
CVE-2022-38673,,22-Dec,NULL
CVE-2022-38676,,22-Dec,NULL
CVE-2022-38690,,22-Dec,NULL
CVE-2022-25724,,22-Dec,NULL
CVE-2022-25741,,22-Dec,NULL
CVE-2022-25743,,22-Dec,NULL
CVE-2021-35108,,22-Dec,NULL
CVE-2021-35109,,22-Dec,NULL
CVE-2021-35132,,22-Dec,NULL
CVE-2021-35135,,22-Dec,NULL
CVE-2022-25671,,22-Dec,NULL
CVE-2022-33234,,22-Dec,NULL
CVE-2022-33236,,22-Dec,NULL
CVE-2022-33237,,22-Dec,NULL
CVE-2022-33239,,22-Dec,NULL
CVE-2022-20502,,22-Dec,NULL
CVE-2021-39617,,23-Dec,NULL
CVE-2021-39795,,23-Dec,NULL
CVE-2022-20124,,22-Dec,NULL
CVE-2022-20442,,22-Dec,NULL
CVE-2022-20444,,23-Dec,NULL
CVE-2022-20470,,22-Dec,NULL
CVE-2022-20474,,22-Dec,NULL
CVE-2022-20475,,22-Dec,NULL
CVE-2022-20477,,22-Dec,NULL
CVE-2022-20485,,22-Dec,NULL
CVE-2022-20486,,22-Dec,NULL
CVE-2022-20491,,22-Dec,NULL
CVE-2022-20611,,22-Dec,NULL
CVE-2021-0934,,22-Dec,NULL
CVE-2022-20449,,22-Dec,NULL
CVE-2022-20476,,22-Dec,NULL
CVE-2022-20482,,22-Dec,NULL
CVE-2022-20500,,22-Dec,NULL
CVE-2022-20496,,22-Dec,NULL
CVE-2022-20469,,22-Dec,NULL
CVE-2022-20144,,22-Dec,NULL
CVE-2022-20240,,22-Dec,NULL
CVE-2022-20478,,22-Dec,NULL
CVE-2022-20479,,22-Dec,NULL
CVE-2022-20480,,22-Dec,NULL
CVE-2022-20484,,22-Dec,NULL
CVE-2022-20487,,22-Dec,NULL
CVE-2022-20488,,22-Dec,NULL
CVE-2022-20495,,22-Dec,NULL
CVE-2022-20501,,22-Dec,NULL
CVE-2022-20471,,22-Dec,NULL
CVE-2022-20483,,22-Dec,NULL
CVE-2022-20497,,22-Dec,NULL
CVE-2021-39673,,23-Dec,NULL
CVE-2022-20131,,22-Dec,NULL
CVE-2022-20466(13,,23-Dec,NULL
CVE-2022-20466,,22-Dec,NULL
CVE-2022-20468,,22-Dec,NULL
CVE-2022-25708,,22-Oct,NULL
CVE-2022-20419,,22-Oct,NULL
CVE-2022-20399,,22-Oct,NULL
CVE-2021-4083,,22-Oct,NULL
CVE-2022-22095,,22-Oct,NULL
CVE-2022-25670,,22-Oct,NULL
CVE-2022-25704,,23-Oct,NULL
CVE-2022-25706,,22-Oct,NULL
CVE-2022-22066,,22-Oct,NULL
CVE-2022-22074,,22-Oct,NULL
CVE-2022-22081,,22-Oct,NULL
CVE-2022-22089,,22-Oct,NULL
CVE-2022-22091,,22-Oct,NULL
CVE-2022-22092,,22-Oct,NULL
CVE-2022-22093,,22-Oct,NULL
CVE-2022-22094,,22-Oct,NULL
CVE-2022-25690,,22-Oct,NULL
CVE-2022-25696,,22-Oct,NULL
CVE-2022-20420,,22-Oct,NULL
CVE-2022-20351,,22-Oct,NULL
CVE-2021-39624,,22-Oct,NULL
CVE-2022-20413,,22-Oct,NULL
CVE-2022-20418,,22-Oct,NULL
CVE-2022-20412,,22-Oct,NULL
CVE-2022-20416,,22-Oct,NULL
CVE-2022-20417,,22-Oct,NULL
CVE-2021-39628,,22-Oct,NULL
CVE-2021-39673,,23-Oct,NULL
CVE-2022-20394,,22-Oct,NULL
CVE-2022-20410,,22-Oct,NULL
CVE-2022-20425,,22-Oct,NULL
CVE-2021-39758,,22-Oct,NULL
CVE-2022-20415,,22-Oct,NULL
CVE-2022-29582,,22-Oct,NULL
CVE-2021-0697,,22-Oct,NULL
CVE-2021-0871,,22-Oct,NULL
CVE-2021-0942,,22-Oct,NULL
CVE-2021-0943,,22-Oct,NULL
CVE-2022-26447,,22-Oct,NULL
CVE-2022-20385,,22-Oct,NULL
CVE-2022-20386,,22-Oct,NULL
CVE-2022-20387,,22-Oct,NULL
CVE-2022-20388,,22-Oct,NULL
CVE-2022-20389,,22-Oct,NULL
CVE-2022-20390,,22-Oct,NULL
CVE-2022-20391,,22-Oct,NULL
CVE-2022-25656,,22-Oct,NULL
CVE-2022-25693,,22-Oct,NULL
CVE-2022-25669,,22-Oct,NULL
CVE-2022-25686,,22-Oct,NULL
CVE-2022-25688,,22-Oct,NULL
LVE-SMP-220010,"Android 9, 10, 11, 12",22-Oct,NULL
CVE-2021-0698,,22-Sep,NULL
CVE-2021-0887,,22-Sep,NULL
CVE-2021-0891,,22-Sep,NULL
CVE-2021-0946,,22-Sep,NULL
CVE-2021-0947,,22-Sep,NULL
CVE-2021-39815,,22-Sep,NULL
CVE-2022-20122,,22-Sep,NULL
CVE-2022-20082,,22-Sep,NULL
CVE-2022-22080,,22-Sep,NULL
CVE-2021-30259,,22-Sep,NULL
CVE-2022-22061,,22-Sep,NULL
CVE-2022-22062,,22-Sep,NULL
CVE-2022-22067,,22-Sep,NULL
CVE-2022-22069,,22-Sep,NULL
CVE-2022-22070,,22-Sep,NULL
CVE-2022-22822,,22-Sep,NULL
CVE-2022-23852,,22-Sep,NULL
CVE-2022-23990,,22-Sep,NULL
CVE-2022-25314,,22-Sep,NULL
CVE-2022-20218,,22-Sep,NULL
CVE-2022-20392,,22-Sep,NULL
CVE-2022-20393,,22-Sep,NULL
CVE-2022-20395,,22-Sep,NULL
CVE-2022-20398,,22-Sep,NULL
CVE-2022-20197,,22-Sep,NULL
CVE-2020-0500,,22-Sep,NULL
CVE-2020-0293,,22-Sep,NULL
CVE-2022-1786,,22-Sep,NULL
CVE-2022-20239,,22-Sep,NULL
CVE-2022-22059,,22-Sep,NULL
CVE-2022-25668,,22-Sep,NULL
CVE-2022-20396,,22-Sep,NULL
LVE-SMP-220009,"Android 11, 12",22-Sep,NULL
LVE-SMP-220011,Android 12,22-Sep,NULL
CVE-2022-22096,,22-Aug,NULL
CVE-2022-20345,,22-Aug,NULL
CVE-2022-20227,,22-Aug,NULL
CVE-2022-20083,,22-Aug,NULL
CVE-2022-21744,,22-Aug,NULL
CVE-2022-21763,,22-Aug,NULL
CVE-2022-21764,,22-Aug,NULL
CVE-2022-22058,,22-Aug,NULL
CVE-2022-20218,,22-Aug,NULL
CVE-2021-39696,,22-Aug,NULL
CVE-2022-20344,,22-Aug,NULL
CVE-2022-20348,,22-Aug,NULL
CVE-2022-20349,,22-Aug,NULL
CVE-2022-20356,,22-Aug,NULL
CVE-2022-20350,,22-Aug,NULL
CVE-2022-20352,,22-Aug,NULL
CVE-2022-20357,,22-Aug,NULL
CVE-2022-20358,,22-Aug,NULL
CVE-2022-20346,,22-Aug,NULL
CVE-2022-20353,,22-Aug,NULL
CVE-2022-20347,,22-Aug,NULL
CVE-2022-20354,,22-Aug,NULL
CVE-2022-20360,,22-Aug,NULL
CVE-2022-20361,,22-Aug,NULL
CVE-2022-20355,,22-Aug,NULL
CVE-2022-21767,,22-Aug,NULL
CVE-2022-21768,,22-Aug,NULL
CVE-2022-20216,,22-Aug,NULL
CVE-2022-20217,,22-Aug,NULL
CVE-2022-20236,,22-Aug,NULL
CVE-2022-20238,,22-Aug,NULL
CVE-2022-25657,,22-Aug,NULL
CVE-2022-25658,,22-Aug,NULL
CVE-2022-25659,,22-Aug,NULL
LVE-SMP-220008,Android 11 (mt6883 only),22-Aug,NULL
CVE-2021-35090,,22-Jun,NULL
CVE-2022-20130,,22-Jun,NULL
CVE-2022-20127,,22-Jun,NULL
CVE-2022-20145,,22-Jun,NULL
CVE-2022-0847,,22-Jun,NULL
CVE-2022-20009,,22-Jun,NULL
CVE-2022-20008,,22-Jun,NULL
CVE-2022-20109,,22-Jun,NULL
CVE-2022-20110,,22-Jun,NULL
CVE-2022-22057,,22-Jun,NULL
CVE-2022-22064,,22-Jun,NULL
CVE-2022-22065,,22-Jun,NULL
CVE-2022-22068,,22-Jun,NULL
CVE-2021-35072,,22-Jun,NULL
CVE-2021-35073,,22-Jun,NULL
CVE-2021-35076,,22-Jun,NULL
CVE-2021-35078,,22-Jun,NULL
CVE-2021-35080,,22-Jun,NULL
CVE-2021-35086,,22-Jun,NULL
CVE-2021-35087,,22-Jun,NULL
CVE-2021-35094,,22-Jun,NULL
CVE-2021-35096,,22-Jun,NULL
CVE-2021-35116,,22-Jun,NULL
CVE-2021-39691,,22-Jun,NULL
CVE-2022-20006,,22-Jun,NULL
CVE-2022-20125,,22-Jun,NULL
CVE-2022-20138,,22-Jun,NULL
CVE-2021-39624,,22-Jun,NULL
CVE-2022-20124,,22-Jun,NULL
CVE-2022-20126,,22-Jun,NULL
CVE-2022-20133,,22-Jun,NULL
CVE-2022-20134,,22-Jun,NULL
CVE-2022-20135,,22-Jun,NULL
CVE-2022-20137,,22-Jun,NULL
CVE-2022-20142,,22-Jun,NULL
CVE-2022-20144,,22-Jun,NULL
CVE-2022-20147,,22-Jun,NULL
CVE-2022-20123,,22-Jun,NULL
CVE-2022-20131,,22-Jun,NULL
CVE-2022-20129,,22-Jun,NULL
CVE-2022-20143,,22-Jun,NULL
CVE-2021-39690,,22-Jun,NULL
CVE-2021-0506,,22-Jun,NULL
CVE-2021-39671,,22-Jun,NULL
CVE-2021-22600,,22-Jun,NULL
CVE-2022-20140,,22-Jun,NULL
CVE-2022-20084,,22-Jun,NULL
CVE-2022-22072,,22-Jun,NULL
CVE-2021-35081,,22-May,NULL
CVE-2021-35112,,22-May,NULL
CVE-2021-35123,,22-May,NULL
CVE-2021-30339,,22-May,NULL
CVE-2021-30341,,22-May,NULL
CVE-2021-30342,,22-May,NULL
CVE-2021-30343,,22-May,NULL
CVE-2021-30347,,22-May,NULL
CVE-2021-35104,,22-May,NULL
CVE-2021-39807,,22-May,NULL
CVE-2021-0707,,22-May,NULL
CVE-2022-20081,,22-May,NULL
CVE-2021-25477,,22-May,NULL
CVE-2021-30334,,22-May,NULL
CVE-2021-30281,,22-May,NULL
CVE-2021-30338,,22-May,NULL
CVE-2021-30340,,22-May,NULL
CVE-2021-30344,,22-May,NULL
CVE-2021-30345,,22-May,NULL
CVE-2021-30346,,22-May,NULL
CVE-2021-30349,,22-May,NULL
CVE-2021-30350,,22-May,NULL
CVE-2021-35070,,22-May,NULL
CVE-2021-39662,,22-May,NULL
CVE-2022-20004,,22-May,NULL
CVE-2022-20005,,22-May,NULL
CVE-2022-20007,,22-May,NULL
CVE-2022-20114,,22-May,NULL
CVE-2022-20116,,22-May,NULL
CVE-2022-20011,,22-May,NULL
CVE-2022-20115,,22-May,NULL
CVE-2021-39670,,22-May,NULL
CVE-2022-20112,,22-May,NULL
CVE-2021-39700,,22-May,NULL
CVE-2022-20113,,22-May,NULL
CVE-2022-20010,,22-May,NULL
CVE-2021-39801,,22-May,NULL
CVE-2021-39802,,22-May,NULL
CVE-2021-39800,,22-May,NULL
CVE-2021-35091,,22-May,NULL
CVE-2021-35095,,22-May,NULL
CVE-2021-35130,,22-May,NULL
CVE-2021-35100,,22-May,NULL
LVE-SMP-220004,Android 11 on MTK Chipset.,22-May,NULL
CVE-2021-1942,,22-Apr,NULL
CVE-2021-39694,,22-Apr,NULL
CVE-2020-29368,,22-Apr,NULL
CVE-2021-39685,,22-Apr,NULL
CVE-2021-39686,,22-Apr,NULL
CVE-2021-39698,,22-Apr,NULL
CVE-2022-20047,,22-Apr,NULL
CVE-2022-20048,,22-Apr,NULL
CVE-2021-35088,,22-Apr,NULL
CVE-2021-35103,,22-Apr,NULL
CVE-2021-35105,,22-Apr,NULL
CVE-2021-35106,,22-Apr,NULL
CVE-2021-35117,,22-Apr,NULL
CVE-2021-1950,,22-Apr,NULL
CVE-2021-30328,,22-Apr,NULL
CVE-2021-30329,,22-Apr,NULL
CVE-2021-30332,,22-Apr,NULL
CVE-2021-30333,,22-Apr,NULL
CVE-2021-0694,,22-Apr,NULL
CVE-2021-39794,,22-Apr,NULL
CVE-2021-39795,,23-Apr,NULL
CVE-2021-39796,,22-Apr,NULL
CVE-2021-39797,,22-Apr,NULL
CVE-2021-39798,,22-Apr,NULL
CVE-2021-39799,,22-Apr,NULL
CVE-2021-39803,,22-Apr,NULL
CVE-2021-39804,,22-Apr,NULL
CVE-2021-39808,,22-Apr,NULL
CVE-2021-39809,,22-Apr,NULL
CVE-2021-3655,,22-Apr,NULL
CVE-2022-20053,,22-Apr,NULL
CVE-2021-39805,,22-Apr,NULL
CVE-2021-35110,,22-Apr,NULL
LVE-SMP-220002,All up to 12.,22-Apr,NULL
LVE-SMP-220003,All up to 12.,22-Apr,NULL
CVE-2021-30317,,22-Mar,NULL
CVE-2021-39692,,22-Mar,NULL
CVE-2021-39693,,22-Mar,NULL
CVE-2021-39695,,22-Mar,NULL
CVE-2021-39697,,22-Mar,NULL
CVE-2021-39624,,22-Mar,NULL
CVE-2021-39690,,22-Mar,NULL
CVE-2021-39667,,22-Mar,NULL
CVE-2021-0957,,22-Mar,NULL
CVE-2021-39701,,22-Mar,NULL
CVE-2021-39702,,22-Mar,NULL
CVE-2021-39703,,22-Mar,NULL
CVE-2021-39704,,22-Mar,NULL
CVE-2021-39706,,22-Mar,NULL
CVE-2021-39707,,22-Mar,NULL
CVE-2021-39709,,22-Mar,NULL
CVE-2021-39699,,23-Mar,NULL
CVE-2021-39705,,23-Mar,NULL
CVE-2021-39631,,22-Mar,NULL
CVE-2021-35068,,22-Mar,NULL
CVE-2021-35069,,22-Mar,NULL
CVE-2021-35074,,22-Mar,NULL
CVE-2021-35075,,22-Mar,NULL
CVE-2021-35077,,22-Mar,NULL
CVE-2021-30309,,22-Mar,NULL
CVE-2021-30318,,22-Mar,NULL
CVE-2021-30322,,22-Mar,NULL
CVE-2021-30323,,22-Mar,NULL
CVE-2021-30326,,22-Mar,NULL
CVE-2021-39689,,22-Mar,NULL
CVE-2021-39708,,22-Mar,NULL
CVE-2021-39672,,22-Mar,NULL
CVE-2022-20024,,22-Mar,NULL
CVE-2022-20025,,22-Mar,NULL
CVE-2022-20026,,22-Mar,NULL
CVE-2022-20027,,22-Mar,NULL
CVE-2022-20028,,22-Mar,NULL
CVE-2021-39616,,22-Mar,NULL
CVE-2021-39635,,22-Mar,NULL
CVE-2021-39658,,22-Mar,NULL
LVE-SMP-210011(CVE-2022-23728),All up to 11.,22-Mar,NULL
CVE-2021-30285,,22-Feb,NULL
CVE-2021-39675,,22-Feb,NULL
CVE-2021-0959,,22-Feb,NULL
CVE-2021-39634,,22-Feb,NULL
CVE-2021-39633,,22-Feb,NULL
CVE-2021-31345,,22-Feb,NULL
CVE-2021-31346,,22-Feb,NULL
CVE-2021-31890,,22-Feb,NULL
CVE-2021-40148,,22-Feb,NULL
CVE-2021-31889,,22-Feb,NULL
CVE-2021-30319,,22-Feb,NULL
CVE-2021-30353,,22-Feb,NULL
CVE-2021-30287,,22-Feb,NULL
CVE-2021-30300,,22-Feb,NULL
CVE-2021-30301,,22-Feb,NULL
CVE-2021-30307,,22-Feb,NULL
CVE-2021-30308,,22-Feb,NULL
CVE-2021-30311,,22-Feb,NULL
CVE-2021-39619,,22-Feb,NULL
CVE-2021-39662,,22-Feb,NULL
CVE-2021-39663,,22-Feb,NULL
CVE-2021-39676,,22-Feb,NULL
CVE-2021-39664,,22-Feb,NULL
CVE-2020-13112,,22-Feb,NULL
CVE-2020-13113,,22-Feb,NULL
CVE-2021-39665,,22-Feb,NULL
CVE-2021-39666,,22-Feb,NULL
CVE-2021-39668,,22-Feb,NULL
CVE-2021-39669,,22-Feb,NULL
CVE-2021-39671,,22-Feb,NULL
CVE-2021-39674,,22-Feb,NULL
CVE-2021-0706,,22-Feb,NULL
CVE-2021-0922,,22-Feb,NULL
CVE-2021-1049,,22-Feb,NULL
LVE-SMP-220001,Android 11 on Korean model with FBE applied.,22-Feb,NULL
CVE-2021-30275,,22-Jan,NULL
CVE-2021-30276,,22-Jan,NULL
CVE-2021-30351,,22-Jan,NULL
CVE-2021-0971,,22-Jan,NULL
CVE-2021-33909,,22-Jan,NULL
CVE-2021-30262,,22-Jan,NULL
CVE-2021-30335,,22-Jan,NULL
CVE-2021-30337,,22-Jan,NULL
CVE-2020-11263,,22-Jan,NULL
CVE-2021-1894,,22-Jan,NULL
CVE-2021-1918,,22-Jan,NULL
CVE-2021-30267,,22-Jan,NULL
CVE-2021-30268,,22-Jan,NULL
CVE-2021-30269,,22-Jan,NULL
CVE-2021-30270,,22-Jan,NULL
CVE-2021-30271,,22-Jan,NULL
CVE-2021-30272,,22-Jan,NULL
CVE-2021-30273,,22-Jan,NULL
CVE-2021-30274,,22-Jan,NULL
CVE-2021-30278,,22-Jan,NULL
CVE-2021-30279,,22-Jan,NULL
CVE-2021-30282,,22-Jan,NULL
CVE-2021-30283,,22-Jan,NULL
CVE-2021-30289,,22-Jan,NULL
CVE-2021-30293,,22-Jan,NULL
CVE-2021-30303,,22-Jan,NULL
CVE-2021-30336,,22-Jan,NULL
CVE-2020-0368,,22-Jan,NULL
CVE-2021-39630,,22-Jan,NULL
CVE-2021-39632,,22-Jan,NULL
CVE-2020-0338,,22-Jan,NULL
CVE-2021-39623,,22-Jan,NULL
CVE-2021-39618,,22-Jan,NULL
CVE-2021-39620,,22-Jan,NULL
CVE-2021-39621,,22-Jan,NULL
CVE-2021-39622,,22-Jan,NULL
CVE-2021-39625,,22-Jan,NULL
CVE-2021-39626,,22-Jan,NULL
CVE-2021-39627,,22-Jan,NULL
CVE-2021-39629,,22-Jan,NULL
CVE-2021-0643,,22-Jan,NULL
CVE-2021-39628,,22-Jan,NULL
CVE-2021-39659,,22-Jan,NULL
CVE-2021-0961,,22-Jan,NULL
CVE-2021-0661,,22-Jan,NULL
CVE-2021-0662,,22-Jan,NULL
CVE-2021-0663,,22-Jan,NULL
CVE-2021-0673,,22-Jan,NULL
CVE-2021-38204,,22-Jan,NULL
CVE-2021-0675,,22-Jan,NULL
CVE-2021-0904,,22-Jan,NULL
CVE-2022-40510,,23-Sep,NULL
CVE-2023-35658,,23-Sep,NULL
CVE-2023-35673,,23-Sep,NULL
CVE-2023-35681,,23-Sep,NULL
CVE-2020-29374,,23-Sep,NULL
CVE-2023-20780,,23-Sep,NULL
CVE-2023-21626,,23-Sep,NULL
CVE-2023-22666,,23-Sep,NULL
CVE-2023-28537,,23-Sep,NULL
CVE-2023-35669,,23-Sep,NULL
CVE-2023-35674,,23-Sep,NULL
CVE-2023-35676,,23-Sep,NULL
CVE-2023-35687,,23-Sep,NULL
CVE-2023-35675,,23-Sep,NULL
CVE-2023-35679,,23-Sep,NULL
CVE-2023-35665,,23-Sep,NULL
CVE-2023-35666,,23-Sep,NULL
CVE-2023-35667,,23-Sep,NULL
CVE-2023-35670,,23-Sep,NULL
CVE-2023-35682,,23-Sep,NULL
CVE-2023-35684,,23-Sep,NULL
CVE-2023-35664,,23-Sep,NULL
CVE-2023-35671,,23-Sep,NULL
CVE-2023-35680,,23-Sep,NULL
CVE-2023-35683,,23-Sep,NULL
CVE-2023-21135,,23-Sep,NULL
CVE-2023-21118,,23-Sep,NULL
CVE-2023-21264,,23-Sep,NULL
CVE-2022-34830,,23-Sep,NULL
CVE-2023-28555,,23-Sep,NULL
CVE-2023-35677,,23-Sep,NULL
LVE-2023-0110,Android 12,23-Sep,NULL
LVE-2023-0112,Android 13,23-Sep,NULL
CVE-2023-21629,,23-Aug,NULL
CVE-2023-21282,,23-Aug,NULL
CVE-2023-21273,,23-Aug,NULL
CVE-2022-42703,,23-Aug,NULL
CVE-2023-21255,,23-Aug,NULL
CVE-2023-25012,,23-Aug,NULL
CVE-2021-29256,,23-Aug,NULL
CVE-2022-28350,,23-Aug,NULL
CVE-2023-28147,,23-Aug,NULL
CVE-2021-0948,,23-Aug,NULL
CVE-2023-20754,,23-Aug,NULL
CVE-2023-20755,,23-Aug,NULL
CVE-2023-21672,,23-Aug,NULL
CVE-2023-22386,,23-Aug,NULL
CVE-2023-22387,,23-Aug,NULL
CVE-2023-24851,,23-Aug,NULL
CVE-2023-24854,,23-Aug,NULL
CVE-2023-28541,,23-Aug,NULL
CVE-2023-28542,,23-Aug,NULL
CVE-2023-21631,,23-Aug,NULL
CVE-2023-22667,,23-Aug,NULL
CVE-2023-21265,,23-Aug,NULL
CVE-2023-21287,,23-Aug,NULL
CVE-2023-21266,,23-Aug,NULL
CVE-2023-21269,,23-Aug,NULL
CVE-2023-21270,,23-Aug,NULL
CVE-2023-21272,,23-Aug,NULL
CVE-2023-21278,,23-Aug,NULL
CVE-2023-21281,,23-Aug,NULL
CVE-2023-21286,,23-Aug,NULL
CVE-2023-21267,,23-Aug,NULL
CVE-2023-21276,,23-Aug,NULL
CVE-2023-21277,,23-Aug,NULL
CVE-2023-21279,,23-Aug,NULL
CVE-2023-21283,,23-Aug,NULL
CVE-2023-21288,,23-Aug,NULL
CVE-2023-21289,,23-Aug,NULL
CVE-2023-21291,,23-Aug,NULL
CVE-2023-21292,,23-Aug,NULL
CVE-2023-21280,,23-Aug,NULL
CVE-2023-21284,,23-Aug,NULL
CVE-2023-20965,,23-Aug,NULL
CVE-2023-21132,,23-Aug,NULL
CVE-2023-21133,,23-Aug,NULL
CVE-2023-21134,,23-Aug,NULL
CVE-2023-21140,,23-Aug,NULL
CVE-2023-21242,,23-Aug,NULL
CVE-2023-21275,,23-Aug,NULL
CVE-2023-21271,,23-Aug,NULL
CVE-2023-21274,,23-Aug,NULL
CVE-2023-21285,,23-Aug,NULL
CVE-2023-21268,,23-Aug,NULL
CVE-2023-21290,,23-Aug,NULL
CVE-2023-26083,,23-Aug,NULL
LVE-2023-0057,Up to 13,23-Aug,NULL
LVE-2023-0069,"Android 12, 13",23-Aug,NULL
LVE-2023-0077,"Android 12, 13",23-Aug,NULL
CVE-2022-33257,,23-Jul,NULL
CVE-2022-40529,,23-Jul,NULL
CVE-2023-21250,,23-Jul,NULL
CVE-2022-22706,,23-Jul,NULL
CVE-2022-28349,,23-Jul,NULL
CVE-2022-46781,,23-Jul,NULL
CVE-2021-0701,,23-Jul,NULL
CVE-2021-0945,,23-Jul,NULL
CVE-2023-21101,,23-Jul,NULL
CVE-2023-21120,,23-Jul,NULL
CVE-2023-21656,,23-Jul,NULL
CVE-2023-21657,,23-Jul,NULL
CVE-2023-21669,,23-Jul,NULL
CVE-2023-21670,,23-Jul,NULL
CVE-2022-22060,,23-Jul,NULL
CVE-2022-33251,,23-Jul,NULL
CVE-2022-33264,,23-Jul,NULL
CVE-2022-40516,,23-Jul,NULL
CVE-2022-40517,,23-Jul,NULL
