model,csc,csc_code,device_id,carrier_country,country,carrier,region,subregion,model_url,build_number,android_version,release_date,security_patch_level,device
SM-A047M,MXO,025492221124,SM-A047M/MXO, Mexico,Mexico,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025492221124/eng.html,A047MUBU5DXA2,U(Android 14),2024-03-14,2024-01-01,Galaxy A04s 
SM-A047M,MXO,025492221124,SM-A047M/MXO, Mexico,Mexico,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025492221124/eng.html,A047MUBS5CXA1,T(Android 13),2024-02-07,2024-01-01,Galaxy A04s 
SM-A047M,MXO,025492221124,SM-A047M/MXO, Mexico,Mexico,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025492221124/eng.html,A047MUBS5CWK1,T(Android 13),2024-01-10,2023-12-01,Galaxy A04s 
SM-A047M,MXO,025492221124,SM-A047M/MXO, Mexico,Mexico,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025492221124/eng.html,A047MUBU5CWJ2,T(Android 13),2024-01-02,2023-10-01,Galaxy A04s 
SM-A047M,MXO,025492221124,SM-A047M/MXO, Mexico,Mexico,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025492221124/eng.html,A047MUBS4CWJ1,T(Android 13),2023-10-30,2023-09-01,Galaxy A04s 
SM-A047M,MXO,025492221124,SM-A047M/MXO, Mexico,Mexico,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025492221124/eng.html,A047MUBS4CWG1,T(Android 13),2023-08-11,2023-08-01,Galaxy A04s 
SM-A047M,MXO,025492221124,SM-A047M/MXO, Mexico,Mexico,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025492221124/eng.html,A047MUBU4CWF5,T(Android 13),2023-07-21,2023-06-01,Galaxy A04s 
SM-A047M,MXO,025492221124,SM-A047M/MXO, Mexico,Mexico,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025492221124/eng.html,A047MUBS4CWE2,T(Android 13),2023-06-12,2023-06-01,Galaxy A04s 
SM-A047M,MXO,025492221124,SM-A047M/MXO, Mexico,Mexico,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025492221124/eng.html,A047MUBU3CWD3,T(Android 13),2023-05-19,2023-04-01,Galaxy A04s 
SM-A047M,MXO,025492221124,SM-A047M/MXO, Mexico,Mexico,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025492221124/eng.html,A047MUBS1BWC3,T(Android 13),2023-03-28,2023-03-01,Galaxy A04s 
SM-A047M,MXO,025492221124,SM-A047M/MXO, Mexico,Mexico,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025492221124/eng.html,A047MUBU1BWB1,T(Android 13),2023-03-17,2023-01-01,Galaxy A04s 
SM-A047M,MXO,025492221124,SM-A047M/MXO, Mexico,Mexico,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025492221124/eng.html,A047MUBS1AVL9,S(Android 12),2023-02-13,2023-01-01,Galaxy A04s 
SM-A047M,MXO,025492221124,SM-A047M/MXO, Mexico,Mexico,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025492221124/eng.html,A047MUBU1AVK3,S(Android 12),2022-12-22,2022-11-01,Galaxy A04s 
SM-A047M,MXO,025492221124,SM-A047M/MXO, Mexico,Mexico,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025492221124/eng.html,A047MUBS1AVK1,S(Android 12),2022-11-24,2022-11-01,Galaxy A04s 
SM-A047M,PET,025491221124,SM-A047M/PET, Peru,Peru,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025491221124/eng.html,A047MUBS5DXC1,U(Android 14),2024-04-01,2024-03-01,Galaxy A04s 
SM-A047M,PET,025491221124,SM-A047M/PET, Peru,Peru,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025491221124/eng.html,A047MUBU5DXA2,U(Android 14),2024-03-22,2024-01-01,Galaxy A04s 
SM-A047M,PET,025491221124,SM-A047M/PET, Peru,Peru,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025491221124/eng.html,A047MUBS5CXA1,T(Android 13),2024-02-15,2024-01-01,Galaxy A04s 
SM-A047M,PET,025491221124,SM-A047M/PET, Peru,Peru,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025491221124/eng.html,A047MUBS5CWK1,T(Android 13),2024-01-03,2023-12-01,Galaxy A04s 
SM-A047M,PET,025491221124,SM-A047M/PET, Peru,Peru,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025491221124/eng.html,A047MUBU5CWJ2,T(Android 13),2023-11-27,2023-10-01,Galaxy A04s 
SM-A047M,PET,025491221124,SM-A047M/PET, Peru,Peru,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025491221124/eng.html,A047MUBS4CWJ1,T(Android 13),2023-10-30,2023-09-01,Galaxy A04s 
SM-A047M,PET,025491221124,SM-A047M/PET, Peru,Peru,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025491221124/eng.html,A047MUBS4CWG1,T(Android 13),2023-08-11,2023-08-01,Galaxy A04s 
SM-A047M,PET,025491221124,SM-A047M/PET, Peru,Peru,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025491221124/eng.html,A047MUBU4CWF5,T(Android 13),2023-07-24,2023-06-01,Galaxy A04s 
SM-A047M,PET,025491221124,SM-A047M/PET, Peru,Peru,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025491221124/eng.html,A047MUBS4CWE1,T(Android 13),2023-06-20,2023-06-01,Galaxy A04s 
SM-A047M,PET,025491221124,SM-A047M/PET, Peru,Peru,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025491221124/eng.html,A047MUBU3CWD1,T(Android 13),2023-05-04,2023-04-01,Galaxy A04s 
SM-A047M,PET,025491221124,SM-A047M/PET, Peru,Peru,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025491221124/eng.html,A047MUBS1BWC1,T(Android 13),2023-03-31,2023-03-01,Galaxy A04s 
SM-A047M,PET,025491221124,SM-A047M/PET, Peru,Peru,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025491221124/eng.html,A047MUBS1BWA5,T(Android 13),2023-03-02,2023-01-01,Galaxy A04s 
SM-A047M,PET,025491221124,SM-A047M/PET, Peru,Peru,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025491221124/eng.html,A047MUBU1BVK5,T(Android 13),2023-02-27,2022-11-01,Galaxy A04s 
SM-A047M,PET,025491221124,SM-A047M/PET, Peru,Peru,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025491221124/eng.html,A047MUBU1AVK3,S(Android 12),2022-12-07,2022-11-01,Galaxy A04s 
SM-A047M,PET,025491221124,SM-A047M/PET, Peru,Peru,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025491221124/eng.html,A047MUBS1AVK1,S(Android 12),2022-11-24,2022-11-01,Galaxy A04s 
SM-A047M,PGU,026342230311,SM-A047M/PGU, Guatemala,Guatemala,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/026342230311/eng.html,A047MUBS6DXD1,U(Android 14),2024-04-19,2024-04-01,Galaxy A04s 
SM-A047M,PGU,026342230311,SM-A047M/PGU, Guatemala,Guatemala,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/026342230311/eng.html,A047MUBS5DXC1,U(Android 14),2024-03-26,2024-03-01,Galaxy A04s 
SM-A047M,PGU,026342230311,SM-A047M/PGU, Guatemala,Guatemala,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/026342230311/eng.html,A047MUBU5DXA2,U(Android 14),2024-03-19,2024-01-01,Galaxy A04s 
SM-A047M,PGU,026342230311,SM-A047M/PGU, Guatemala,Guatemala,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/026342230311/eng.html,A047MUBS5CXA1,T(Android 13),2024-01-26,2024-01-01,Galaxy A04s 
SM-A047M,PGU,026342230311,SM-A047M/PGU, Guatemala,Guatemala,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/026342230311/eng.html,A047MUBS5CWK1,T(Android 13),2023-12-18,2023-12-01,Galaxy A04s 
SM-A047M,PGU,026342230311,SM-A047M/PGU, Guatemala,Guatemala,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/026342230311/eng.html,A047MUBU5CWJ2,T(Android 13),2023-11-08,2023-10-01,Galaxy A04s 
SM-A047M,PGU,026342230311,SM-A047M/PGU, Guatemala,Guatemala,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/026342230311/eng.html,A047MUBS4CWJ1,T(Android 13),2023-10-27,2023-09-01,Galaxy A04s 
SM-A047M,PGU,026342230311,SM-A047M/PGU, Guatemala,Guatemala,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/026342230311/eng.html,A047MUBS4CWG1,T(Android 13),2023-08-11,2023-08-01,Galaxy A04s 
SM-A047M,PGU,026342230311,SM-A047M/PGU, Guatemala,Guatemala,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/026342230311/eng.html,A047MUBU4CWF5,T(Android 13),2023-07-28,2023-06-01,Galaxy A04s 
SM-A047M,PGU,026342230311,SM-A047M/PGU, Guatemala,Guatemala,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/026342230311/eng.html,A047MUBS4CWE1,T(Android 13),2023-06-19,2023-06-01,Galaxy A04s 
SM-A047M,PGU,026342230311,SM-A047M/PGU, Guatemala,Guatemala,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/026342230311/eng.html,A047MUBU3CWD1,T(Android 13),2023-04-17,2023-04-01,Galaxy A04s 
SM-A047M,PGU,026342230311,SM-A047M/PGU, Guatemala,Guatemala,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/026342230311/eng.html,A047MUBS2BWC4,T(Android 13),2023-04-05,2023-03-01,Galaxy A04s 
SM-A047M,PGU,026342230311,SM-A047M/PGU, Guatemala,Guatemala,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/026342230311/eng.html,A047MUBS1BWA6,T(Android 13),2023-03-10,2023-01-01,Galaxy A04s 
SM-A047M,PNT,025518221202,SM-A047M/PNT, Peru (Nextel),Peru,Nextel,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025518221202/eng.html,A047MUBS5DXC1,U(Android 14),2024-04-01,2024-03-01,Galaxy A04s 
SM-A047M,PNT,025518221202,SM-A047M/PNT, Peru (Nextel),Peru,Nextel,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025518221202/eng.html,A047MUBU5DXA2,U(Android 14),2024-03-22,2024-01-01,Galaxy A04s 
SM-A047M,PNT,025518221202,SM-A047M/PNT, Peru (Nextel),Peru,Nextel,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025518221202/eng.html,A047MUBS5CXA1,T(Android 13),2024-02-15,2024-01-01,Galaxy A04s 
SM-A047M,PNT,025518221202,SM-A047M/PNT, Peru (Nextel),Peru,Nextel,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025518221202/eng.html,A047MUBS5CWK1,T(Android 13),2024-01-03,2023-12-01,Galaxy A04s 
SM-A047M,PNT,025518221202,SM-A047M/PNT, Peru (Nextel),Peru,Nextel,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025518221202/eng.html,A047MUBU5CWJ2,T(Android 13),2023-11-27,2023-10-01,Galaxy A04s 
SM-A047M,PNT,025518221202,SM-A047M/PNT, Peru (Nextel),Peru,Nextel,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025518221202/eng.html,A047MUBS4CWJ1,T(Android 13),2023-11-08,2023-09-01,Galaxy A04s 
SM-A047M,PNT,025518221202,SM-A047M/PNT, Peru (Nextel),Peru,Nextel,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025518221202/eng.html,A047MUBS4CWG1,T(Android 13),2023-08-21,2023-08-01,Galaxy A04s 
SM-A047M,PNT,025518221202,SM-A047M/PNT, Peru (Nextel),Peru,Nextel,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025518221202/eng.html,A047MUBU4CWF5,T(Android 13),2023-07-25,2023-06-01,Galaxy A04s 
SM-A047M,PNT,025518221202,SM-A047M/PNT, Peru (Nextel),Peru,Nextel,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025518221202/eng.html,A047MUBS4CWE1,T(Android 13),2023-06-20,2023-06-01,Galaxy A04s 
SM-A047M,PNT,025518221202,SM-A047M/PNT, Peru (Nextel),Peru,Nextel,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025518221202/eng.html,A047MUBU3CWD1,T(Android 13),2023-05-04,2023-04-01,Galaxy A04s 
SM-A047M,PNT,025518221202,SM-A047M/PNT, Peru (Nextel),Peru,Nextel,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025518221202/eng.html,A047MUBS1BWC1,T(Android 13),2023-03-31,2023-03-01,Galaxy A04s 
SM-A047M,PNT,025518221202,SM-A047M/PNT, Peru (Nextel),Peru,Nextel,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025518221202/eng.html,A047MUBS1BWA5,T(Android 13),2023-03-02,2023-01-01,Galaxy A04s 
SM-A047M,PNT,025518221202,SM-A047M/PNT, Peru (Nextel),Peru,Nextel,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025518221202/eng.html,A047MUBU1BVK5,T(Android 13),2023-02-27,2022-11-01,Galaxy A04s 
SM-A047M,PNT,025518221202,SM-A047M/PNT, Peru (Nextel),Peru,Nextel,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025518221202/eng.html,A047MUBU1AVK3,S(Android 12),2022-12-14,2022-11-01,Galaxy A04s 
SM-A047M,PNT,025518221202,SM-A047M/PNT, Peru (Nextel),Peru,Nextel,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025518221202/eng.html,A047MUBS1AVK1,S(Android 12),2022-12-01,2022-11-01,Galaxy A04s 
SM-A047M,PSN,025510221130,SM-A047M/PSN, Argentina (Personal),Argentina,Personal,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025510221130/eng.html,A047MUBS5DXC1,U(Android 14),2024-03-26,2024-03-01,Galaxy A04s 
SM-A047M,PSN,025510221130,SM-A047M/PSN, Argentina (Personal),Argentina,Personal,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025510221130/eng.html,A047MUBU5DXA2,U(Android 14),2024-03-08,2024-01-01,Galaxy A04s 
SM-A047M,PSN,025510221130,SM-A047M/PSN, Argentina (Personal),Argentina,Personal,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025510221130/eng.html,A047MUBS5CXA1,T(Android 13),2024-02-05,2024-01-01,Galaxy A04s 
SM-A047M,PSN,025510221130,SM-A047M/PSN, Argentina (Personal),Argentina,Personal,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025510221130/eng.html,A047MUBS5CWK1,T(Android 13),2024-01-02,2023-12-01,Galaxy A04s 
SM-A047M,PSN,025510221130,SM-A047M/PSN, Argentina (Personal),Argentina,Personal,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025510221130/eng.html,A047MUBU5CWJ2,T(Android 13),2023-11-15,2023-10-01,Galaxy A04s 
SM-A047M,PSN,025510221130,SM-A047M/PSN, Argentina (Personal),Argentina,Personal,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025510221130/eng.html,A047MUBS4CWJ1,T(Android 13),2023-11-07,2023-09-01,Galaxy A04s 
SM-A047M,PSN,025510221130,SM-A047M/PSN, Argentina (Personal),Argentina,Personal,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025510221130/eng.html,A047MUBS4CWG1,T(Android 13),2023-08-15,2023-08-01,Galaxy A04s 
SM-A047M,PSN,025510221130,SM-A047M/PSN, Argentina (Personal),Argentina,Personal,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025510221130/eng.html,A047MUBU4CWF5,T(Android 13),2023-07-17,2023-06-01,Galaxy A04s 
SM-A047M,PSN,025510221130,SM-A047M/PSN, Argentina (Personal),Argentina,Personal,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025510221130/eng.html,A047MUBS4CWE1,T(Android 13),2023-06-19,2023-06-01,Galaxy A04s 
SM-A047M,PSN,025510221130,SM-A047M/PSN, Argentina (Personal),Argentina,Personal,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025510221130/eng.html,A047MUBU3CWD1,T(Android 13),2023-05-03,2023-04-01,Galaxy A04s 
SM-A047M,PSN,025510221130,SM-A047M/PSN, Argentina (Personal),Argentina,Personal,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025510221130/eng.html,A047MUBS1BWC1,T(Android 13),2023-03-31,2023-03-01,Galaxy A04s 
SM-A047M,PSN,025510221130,SM-A047M/PSN, Argentina (Personal),Argentina,Personal,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025510221130/eng.html,A047MUBS1BWA5,T(Android 13),2023-02-17,2023-01-01,Galaxy A04s 
SM-A047M,PSN,025510221130,SM-A047M/PSN, Argentina (Personal),Argentina,Personal,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025510221130/eng.html,A047MUBU1BVK5,T(Android 13),2023-02-02,2022-11-01,Galaxy A04s 
SM-A047M,PSN,025510221130,SM-A047M/PSN, Argentina (Personal),Argentina,Personal,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025510221130/eng.html,A047MUBU1AVK3,S(Android 12),2022-12-16,2022-11-01,Galaxy A04s 
SM-A047M,PSN,025510221130,SM-A047M/PSN, Argentina (Personal),Argentina,Personal,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025510221130/eng.html,A047MUBS1AVK1,S(Android 12),2022-11-30,2022-11-01,Galaxy A04s 
SM-A047M,PSP,025520221202,SM-A047M/PSP, Paraguay (Personal),Paraguay,Personal,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025520221202/eng.html,A047MUBS5DXC1,U(Android 14),2024-03-26,2024-03-01,Galaxy A04s 
SM-A047M,PSP,025520221202,SM-A047M/PSP, Paraguay (Personal),Paraguay,Personal,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025520221202/eng.html,A047MUBU5DXA2,U(Android 14),2024-03-14,2024-01-01,Galaxy A04s 
SM-A047M,PSP,025520221202,SM-A047M/PSP, Paraguay (Personal),Paraguay,Personal,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025520221202/eng.html,A047MUBS5CXA1,T(Android 13),2024-02-07,2024-01-01,Galaxy A04s 
SM-A047M,PSP,025520221202,SM-A047M/PSP, Paraguay (Personal),Paraguay,Personal,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025520221202/eng.html,A047MUBS5CWK1,T(Android 13),2024-01-02,2023-12-01,Galaxy A04s 
SM-A047M,PSP,025520221202,SM-A047M/PSP, Paraguay (Personal),Paraguay,Personal,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025520221202/eng.html,A047MUBU5CWJ2,T(Android 13),2023-11-18,2023-10-01,Galaxy A04s 
SM-A047M,PSP,025520221202,SM-A047M/PSP, Paraguay (Personal),Paraguay,Personal,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025520221202/eng.html,A047MUBS4CWJ1,T(Android 13),2023-11-07,2023-09-01,Galaxy A04s 
SM-A047M,PSP,025520221202,SM-A047M/PSP, Paraguay (Personal),Paraguay,Personal,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025520221202/eng.html,A047MUBS4CWG1,T(Android 13),2023-08-11,2023-08-01,Galaxy A04s 
SM-A047M,PSP,025520221202,SM-A047M/PSP, Paraguay (Personal),Paraguay,Personal,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025520221202/eng.html,A047MUBU4CWF5,T(Android 13),2023-08-03,2023-06-01,Galaxy A04s 
SM-A047M,PSP,025520221202,SM-A047M/PSP, Paraguay (Personal),Paraguay,Personal,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025520221202/eng.html,A047MUBS4CWE1,T(Android 13),2023-06-24,2023-06-01,Galaxy A04s 
SM-A047M,PSP,025520221202,SM-A047M/PSP, Paraguay (Personal),Paraguay,Personal,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025520221202/eng.html,A047MUBU3CWD1,T(Android 13),2023-05-05,2023-04-01,Galaxy A04s 
SM-A047M,PSP,025520221202,SM-A047M/PSP, Paraguay (Personal),Paraguay,Personal,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025520221202/eng.html,A047MUBS1BWC1,T(Android 13),2023-03-28,2023-03-01,Galaxy A04s 
SM-A047M,PSP,025520221202,SM-A047M/PSP, Paraguay (Personal),Paraguay,Personal,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025520221202/eng.html,A047MUBS1BWA5,T(Android 13),2023-03-02,2023-01-01,Galaxy A04s 
SM-A047M,PSP,025520221202,SM-A047M/PSP, Paraguay (Personal),Paraguay,Personal,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025520221202/eng.html,A047MUBU1BVK5,T(Android 13),2023-02-16,2022-11-01,Galaxy A04s 
SM-A047M,PSP,025520221202,SM-A047M/PSP, Paraguay (Personal),Paraguay,Personal,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025520221202/eng.html,A047MUBU1AVK3,S(Android 12),2022-12-19,2022-11-01,Galaxy A04s 
SM-A047M,PSP,025520221202,SM-A047M/PSP, Paraguay (Personal),Paraguay,Personal,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025520221202/eng.html,A047MUBS1AVK1,S(Android 12),2022-12-01,2022-11-01,Galaxy A04s 
SM-A047M,SAM,025506221130,SM-A047M/SAM, Peru (SAM),Peru,SAM,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025506221130/eng.html,A047MUBS5DXC1,U(Android 14),2024-04-01,2024-03-01,Galaxy A04s 
SM-A047M,SAM,025506221130,SM-A047M/SAM, Peru (SAM),Peru,SAM,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025506221130/eng.html,A047MUBU5DXA2,U(Android 14),2024-03-22,2024-01-01,Galaxy A04s 
SM-A047M,SAM,025506221130,SM-A047M/SAM, Peru (SAM),Peru,SAM,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025506221130/eng.html,A047MUBS5CXA1,T(Android 13),2024-02-15,2024-01-01,Galaxy A04s 
SM-A047M,SAM,025506221130,SM-A047M/SAM, Peru (SAM),Peru,SAM,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025506221130/eng.html,A047MUBS5CWK1,T(Android 13),2024-01-03,2023-12-01,Galaxy A04s 
SM-A047M,SAM,025506221130,SM-A047M/SAM, Peru (SAM),Peru,SAM,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025506221130/eng.html,A047MUBU5CWJ2,T(Android 13),2023-11-27,2023-10-01,Galaxy A04s 
SM-A047M,SAM,025506221130,SM-A047M/SAM, Peru (SAM),Peru,SAM,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025506221130/eng.html,A047MUBS4CWJ1,T(Android 13),2023-11-07,2023-09-01,Galaxy A04s 
SM-A047M,SAM,025506221130,SM-A047M/SAM, Peru (SAM),Peru,SAM,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025506221130/eng.html,A047MUBS4CWG1,T(Android 13),2023-08-11,2023-08-01,Galaxy A04s 
SM-A047M,SAM,025506221130,SM-A047M/SAM, Peru (SAM),Peru,SAM,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025506221130/eng.html,A047MUBU4CWF5,T(Android 13),2023-07-25,2023-06-01,Galaxy A04s 
SM-A047M,SAM,025506221130,SM-A047M/SAM, Peru (SAM),Peru,SAM,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025506221130/eng.html,A047MUBS4CWE1,T(Android 13),2023-06-20,2023-06-01,Galaxy A04s 
SM-A047M,SAM,025506221130,SM-A047M/SAM, Peru (SAM),Peru,SAM,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025506221130/eng.html,A047MUBU3CWD1,T(Android 13),2023-05-04,2023-04-01,Galaxy A04s 
SM-A047M,SAM,025506221130,SM-A047M/SAM, Peru (SAM),Peru,SAM,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025506221130/eng.html,A047MUBS1BWC1,T(Android 13),2023-03-31,2023-03-01,Galaxy A04s 
SM-A047M,SAM,025506221130,SM-A047M/SAM, Peru (SAM),Peru,SAM,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025506221130/eng.html,A047MUBS1BWA5,T(Android 13),2023-03-02,2023-01-01,Galaxy A04s 
SM-A047M,SAM,025506221130,SM-A047M/SAM, Peru (SAM),Peru,SAM,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025506221130/eng.html,A047MUBU1BVK5,T(Android 13),2023-02-27,2022-11-01,Galaxy A04s 
SM-A047M,SAM,025506221130,SM-A047M/SAM, Peru (SAM),Peru,SAM,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025506221130/eng.html,A047MUBU1AVK3,S(Android 12),2022-12-14,2022-11-01,Galaxy A04s 
SM-A047M,SAM,025506221130,SM-A047M/SAM, Peru (SAM),Peru,SAM,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025506221130/eng.html,A047MUBS1AVK1,S(Android 12),2022-11-30,2022-11-01,Galaxy A04s 
SM-A047M,TCE,025496221124,SM-A047M/TCE, Mexico (Telcel),Mexico,Telcel,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025496221124/eng.html,A047MUBS6DXD1,U(Android 14),2024-04-23,2024-04-01,Galaxy A04s 
SM-A047M,TCE,025496221124,SM-A047M/TCE, Mexico (Telcel),Mexico,Telcel,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025496221124/eng.html,A047MUBS5DXC1,U(Android 14),2024-03-26,2024-03-01,Galaxy A04s 
