id,device,country,region,last_android_version,last_update_date
sm-a326b/eur,galaxy a32 5g,Greece,Europe,android 13.0,2024-05-30
sm-a326b/dtm,galaxy a32 5g,Germany,Europe,android 13.0,2024-05-31
sm-a326b/hui,galaxy a32 5g,Italy,Europe,android 13.0,2024-05-31
sm-a326b/met,galaxy a32 5g,Ireland,Europe,android 13.0,2024-05-31
sm-a326b/meo,galaxy a32 5g,Portugal,Europe,android 13.0,2024-05-31
sm-a326b/max,galaxy a32 5g,Austria,Europe,android 13.0,2024-05-31
sm-a326b/lux,galaxy a32 5g,Luxembourg,Europe,android 13.0,2024-05-30
sm-a326b/itv,galaxy a32 5g,Italy,Europe,android 13.0,2024-05-30
sm-a326b/swc,galaxy a32 5g,Switzerland,Europe,android 13.0,2024-05-31
sm-a326b/xez,galaxy a32 5g,Czech Republic,Europe,android 13.0,2024-05-30
sm-a326b/xeo,galaxy a32 5g,Poland,Europe,android 13.0,2024-05-30
sm-a326b/xeh,galaxy a32 5g,Hungary,Europe,android 13.0,2024-05-30
sm-a326b/tim,galaxy a32 5g,Italy,Europe,android 13.0,2024-05-31
sm-a326b/xef,galaxy a32 5g,France,Europe,android 13.0,2024-05-30
sm-a025m/cti,galaxy a02s,Argentina,Americas,android 12.0,2024-04-11
sm-a326b/xec,galaxy a32 5g,Spain,Europe,android 13.0,2024-05-31
sm-a326b/tsi,galaxy a32 5g,Ireland,Europe,android 13.0,2024-05-31
sm-a326b/tpl,galaxy a32 5g,Poland,Europe,android 13.0,2024-05-31
sm-a326b/tph,galaxy a32 5g,Portugal,Europe,android 13.0,2024-05-30
sm-a326b/tnl,galaxy a32 5g,Netherlands,Europe,android 13.0,2024-05-31
sm-a326b/tmz,galaxy a32 5g,Czech Republic,Europe,android 13.0,2024-05-31
sm-a326b/vd2,galaxy a32 5g,Germany,Europe,android 13.0,2024-05-30
sm-a326b/tms,galaxy a32 5g,Slovakia,Europe,android 13.0,2024-05-31
sm-a326b/tmh,galaxy a32 5g,Hungary,Europe,android 13.0,2024-05-31
sm-a326b/vdi,galaxy a32 5g,Ireland,Europe,android 13.0,2024-05-30
sm-a326b/vod,galaxy a32 5g,United Kingdom,Europe,android 13.0,2024-05-30
sm-a326b/vdc,galaxy a32 5g,Czech Republic,Europe,android 13.0,2024-05-30
sm-a326b/vip,galaxy a32 5g,Croatia,Europe,android 13.0,2024-05-31
sm-a326b/vgr,galaxy a32 5g,Greece,Europe,android 13.0,2024-05-30
sm-g996b/pnt,galaxy s21+ 5g,Peru,Americas,android 13.0,2022-12-28
sm-g996b/pet,galaxy s21+ 5g,Peru,Americas,android 13.0,2022-12-28
sm-g996b/sam,galaxy s21+ 5g,Peru,Americas,android 13.0,2022-12-28
sm-g998b/sam,galaxy s21 ultra 5g,Peru,Americas,android 14.0,2024-05-14
sm-g998b/pnt,galaxy s21 ultra 5g,Peru,Americas,android 14.0,2024-05-27
sm-g998b/bvt,galaxy s21 ultra 5g,Bolivia,Americas,android 14.0,2024-05-28
sm-g998b/pet,galaxy s21 ultra 5g,Peru,Americas,android 14.0,2024-05-27
sm-e625f/ins,galaxy f62,India,Asia,android 13.0,2024-05-28
sm-g996b/bvt,galaxy s21+ 5g,Bolivia,Americas,android 14.0,2024-05-28
sm-m022g/slk,"galaxy a02,galaxy m02",Sri Lanka,Asia,android 11.0,2023-10-18
sm-m515f/pak,galaxy m51,Pakistan,Asia,android 12.0,2024-05-31
sm-g991b/pnt,galaxy s21 5g,Peru,Americas,android 13.0,2022-12-28
sm-g991b/pet,galaxy s21 5g,Peru,Americas,android 13.0,2022-12-28
sm-g991b/sam,galaxy s21 5g,Peru,Americas,android 13.0,2022-12-28
sm-m127f/pak,galaxy m12,Pakistan,Asia,android 13.0,2024-04-23
sm-m127f/btc,galaxy m12,Libya,Africa,android 13.0,2024-04-23
sm-a125m/che,galaxy a12,Chile,Americas,android 12.0,2024-02-29
sm-a125m/chl,galaxy a12,Chile,Americas,android 12.0,2024-02-29
sm-m127f/afg,galaxy m12,Afghanistan,Asia,android 11.0,2021-09-14
sm-m127f/mwd,galaxy m12,Morocco,Africa,android 11.0,2022-10-10
sm-m127f/mid,galaxy m12,Iraq,Asia,android 13.0,2024-04-23
sm-m127f/egy,galaxy m12,Egypt,Africa,android 13.0,2024-04-23
sm-m127f/ksa,galaxy m12,Saudi Arabia,Asia,android 13.0,2024-04-23
sm-m127f/lys,galaxy m12,Libya,Africa,android 13.0,2024-04-23
sm-a125m/ale,galaxy a12,Ecuador,Americas,android 12.0,2024-03-01
sm-a125m/psp,galaxy a12,Paraguay,Americas,android 11.0,2022-09-13
sm-m127f/tun,galaxy m12,Tunisia,Africa,android 13.0,2024-04-23
sm-m127f/tur,galaxy m12,Turkey,Asia,android 13.0,2024-04-23
sm-m127f/xsg,galaxy m12,United Arab Emirates,Asia,android 11.0,2022-07-13
sm-a326b/xfa,galaxy a32 5g,South Africa,Africa,android 12.0,2022-10-10
sm-a025m/chl,galaxy a02s,Chile,Americas,android 12.0,2024-04-10
sm-a326b/xfv,galaxy a32 5g,South Africa,Africa,android 13.0,2024-03-29
sm-a025g/cro,galaxy a02s,Croatia,Europe,android 12.0,2024-04-10
sm-a025g/sio,galaxy a02s,Slovakia,Europe,android 12.0,2024-04-10
sm-a025g/msr,galaxy a02s,Serbia,Europe,android 12.0,2024-04-10
sm-a025g/tmz,galaxy a02s,Czech Republic,Europe,android 12.0,2024-04-10
sm-a025g/oro,galaxy a02s,Romania,Europe,android 12.0,2024-04-10
sm-a025g/cnx,galaxy a02s,Romania,Europe,android 12.0,2024-04-10
sm-a025g/dbt,galaxy a02s,Germany,Europe,android 12.0,2024-04-10
sm-a025g/rom,galaxy a02s,Romania,Europe,android 12.0,2024-04-10
sm-a025g/pls,galaxy a02s,Poland,Europe,android 12.0,2024-04-10
sm-a025g/nee,galaxy a02s,Nordic countries,,android 12.0,2024-04-10
sm-a025g/tpl,galaxy a02s,Poland,Europe,android 12.0,2024-04-10
sm-a025g/tcl,galaxy a02s,Portugal,Europe,android 12.0,2024-04-10
sm-a025g/tph,galaxy a02s,Portugal,Europe,android 12.0,2024-04-10
sm-a025g/coa,galaxy a02s,Romania,Europe,android 12.0,2024-04-10
sm-a025g/cos,galaxy a02s,Greece,Europe,android 12.0,2024-04-10
sm-a025g/xeo,galaxy a02s,Poland,Europe,android 12.0,2024-04-10
sm-a025g/top,galaxy a02s,Serbia,Europe,android 12.0,2024-04-10
sm-a025g/lux,galaxy a02s,Luxembourg,Europe,android 12.0,2024-04-10
sm-a025g/max,galaxy a02s,Austria,Europe,android 11.0,2021-06-14
sm-a025g/mbm,galaxy a02s,Macedonia,Europe,android 12.0,2024-04-10
sm-a025g/xeh,galaxy a02s,Hungary,Europe,android 12.0,2024-04-10
sm-a025g/o2u,galaxy a02s,United Kingdom,Europe,android 12.0,2024-04-10
sm-a025g/xez,galaxy a02s,Czech Republic,Europe,android 12.0,2024-04-10
sm-a025g/tsi,galaxy a02s,Ireland,Europe,android 12.0,2024-04-10
sm-a025g/sfr,galaxy a02s,France,Europe,android 12.0,2024-04-10
sm-a025g/ato,galaxy a02s,Austria,Europe,android 12.0,2024-04-10
sm-a025g/amo,galaxy a02s,Spain,Europe,android 12.0,2024-04-10
sm-a025g/phn,galaxy a02s,Netherlands,Europe,android 12.0,2024-04-10
sm-a025g/bgl,galaxy a02s,Bulgaria,Europe,android 12.0,2024-04-10
sm-a025g/orx,galaxy a02s,Slovakia,Europe,android 12.0,2024-04-10
sm-a025g/vip,galaxy a02s,Croatia,Europe,android 12.0,2024-04-10
sm-a025g/vdi,galaxy a02s,Ireland,Europe,android 12.0,2024-04-10
sm-a025g/seb,galaxy a02s,Baltic,,android 12.0,2024-04-10
sm-a025g/tmh,galaxy a02s,Hungary,Europe,android 12.0,2024-04-10
sm-a025g/h3g,galaxy a02s,United Kingdom,Europe,android 12.0,2024-04-10
sm-a025g/ftm,galaxy a02s,France,Europe,android 12.0,2024-04-10
sm-a025g/hui,galaxy a02s,Italy,Europe,android 12.0,2024-04-10
sm-a025g/ors,galaxy a02s,Slovakia,Europe,android 12.0,2024-04-10
sm-a025g/atl,galaxy a02s,Spain,Europe,android 12.0,2024-04-10
sm-a025g/mot,galaxy a02s,Slovenia,Europe,android 12.0,2024-04-10
sm-a025g/vgr,galaxy a02s,Greece,Europe,android 12.0,2024-04-10
sm-a025g/see,galaxy a02s,South East Europe,,android 12.0,2024-04-10
sm-a025g/xef,galaxy a02s,France,Europe,android 12.0,2024-04-10
sm-a025g/omn,galaxy a02s,Italy,Europe,android 12.0,2024-04-10
sm-a025g/3ie,galaxy a02s,Ireland,Europe,android 12.0,2024-04-10
sm-a025g/eur,galaxy a02s,Greece,Europe,android 12.0,2024-04-10
sm-a025g/itv,galaxy a02s,Italy,Europe,android 12.0,2024-04-10
sm-a025g/tms,galaxy a02s,Slovakia,Europe,android 12.0,2024-04-10
sm-a025g/sim,galaxy a02s,Slovenia,Europe,android 12.0,2024-04-10
sm-a025g/evr,galaxy a02s,United Kingdom,Europe,android 12.0,2024-04-10
sm-a025g/btu,galaxy a02s,United Kingdom,Europe,android 12.0,2024-04-10
sm-a025g/meo,galaxy a02s,Portugal,Europe,android 12.0,2024-04-10
sm-a025g/o2c,galaxy a02s,Czech Republic,Europe,android 12.0,2024-04-10
sm-a025g/prt,galaxy a02s,Poland,Europe,android 12.0,2024-04-10
sm-a025g/tim,galaxy a02s,Italy,Europe,android 12.0,2024-04-10
sm-a025g/phe,galaxy a02s,Spain,Europe,android 12.0,2024-04-10
sm-a025g/bog,galaxy a02s,France,Europe,android 12.0,2024-04-10
sm-a025g/vdc,galaxy a02s,Czech Republic,Europe,android 12.0,2024-04-10
sm-a025g/met,galaxy a02s,Ireland,Europe,android 12.0,2024-04-10
sm-a022f/xsg,galaxy a02,United Arab Emirates,Asia,android 11.0,2023-10-12
sm-a022f/xtc,galaxy a02,Philippines,Asia,android 11.0,2023-09-21
sm-a022f/xfv,galaxy a02,South Africa,Africa,android 11.0,2023-10-12
sm-a022f/xfe,galaxy a02,South Africa,Africa,android 11.0,2023-10-12
sm-a022f/btc,galaxy a02,Libya,Africa,android 11.0,2023-10-11
sm-a022f/egy,galaxy a02,Egypt,Africa,android 11.0,2023-10-11
sm-a022f/tun,galaxy a02,Tunisia,Africa,android 11.0,2023-10-11
sm-a022f/pak,galaxy a02,Pakistan,Asia,android 11.0,2023-10-11
sm-a022f/png,galaxy a02,Papua New Guinea,Oceania,android 11.0,2023-09-27
sm-a022f/tur,galaxy a02,Turkey,Asia,android 11.0,2023-10-12
sm-a022f/afg,galaxy a02,Afghanistan,Asia,android 11.0,2023-10-11
sm-a022f/afr,galaxy a02,Kenya,Africa,android 11.0,2023-10-12
sm-a022f/acr,galaxy a02,Saudi Arabia,Asia,android 11.0,2023-10-12
sm-a022f/lys,galaxy a02,Libya,Africa,android 11.0,2023-10-11
sm-a022f/glb,galaxy a02,Philippines,Asia,android 11.0,2023-09-21
sm-a022f/vfj,galaxy a02,Fiji,Oceania,android 11.0,2023-09-27
sm-a022f/xfa,galaxy a02,South Africa,Africa,android 11.0,2023-10-12
sm-a022f/ksa,galaxy a02,Saudi Arabia,Asia,android 11.0,2023-10-12
sm-a022f/mwd,galaxy a02,Morocco,Africa,android 11.0,2023-10-11
sm-a022f/ect,galaxy a02,Nigeria,Africa,android 11.0,2023-10-12
sm-a022f/mid,galaxy a02,Iraq,Asia,android 11.0,2023-10-11
sm-g900f/ftm,galaxy s5,France,Europe,android 6.0.1,2021-02-27
sm-a025m/tpa,galaxy a02s,Panama,Americas,android 12.0,2024-04-01
sm-a025m/eon,galaxy a02s,Trinidad and Tobago,Americas,android 12.0,2024-04-01
sm-m127f/tph,galaxy m12,Portugal,Europe,android 13.0,2024-04-19
sm-a125m/upo,galaxy a12,Uruguay,Americas,android 11.0,2022-09-28
sm-a025m/cob,galaxy a02s,Colombia,Americas,android 12.0,2024-04-05
sm-a025m/uyo,galaxy a02s,Uruguay,Americas,android 12.0,2024-04-01
sm-m127f/ser,galaxy m12,Russia,Europe,android 13.0,2024-04-16
sm-m127f/sek,galaxy m12,Ukraine,Europe,android 13.0,2024-04-17
sm-m127f/seb,galaxy m12,Baltic,,android 11.0,2021-05-04
sm-m127f/rom,galaxy m12,Romania,Europe,android 13.0,2024-04-19
sm-m127f/phn,galaxy m12,Netherlands,Europe,android 13.0,2024-04-19
sm-m127f/xef,galaxy m12,France,Europe,android 13.0,2024-04-19
sm-a025m/coo,galaxy a02s,Colombia,Americas,android 12.0,2024-04-05
sm-a025m/bvo,galaxy a02s,Bolivia,Americas,android 12.0,2024-04-01
sm-m127f/xez,galaxy m12,Czech Republic,Europe,android 13.0,2024-04-19
sm-m127f/xeo,galaxy m12,Poland,Europe,android 13.0,2024-04-19
sm-a025m/cho,galaxy a02s,Chile,Americas,android 12.0,2024-04-10
sm-a025m/bvt,galaxy a02s,Bolivia,Americas,android 12.0,2024-04-01
sm-a125m/tgp,galaxy a12,Paraguay,Americas,android 12.0,2024-02-29
sm-m127f/eur,galaxy m12,Greece,Europe,android 13.0,2024-04-19
sm-m127f/btu,galaxy m12,United Kingdom,Europe,android 13.0,2024-04-19
sm-m127f/orx,galaxy m12,Slovakia,Europe,android 13.0,2024-04-19
sm-a125m/col,galaxy a12,Colombia,Americas,android 12.0,2022-10-14
sm-a025m/upo,galaxy a02s,Uruguay,Americas,android 12.0,2024-04-01
sm-m127f/itv,galaxy m12,Italy,Europe,android 13.0,2024-04-19
sm-a025m/col,galaxy a02s,Colombia,Americas,android 12.0,2024-04-05
sm-m127f/lux,galaxy m12,Luxembourg,Europe,android 13.0,2024-04-19
sm-g780f/ctu,galaxy s20 fe,Uruguay,Americas,android 11.0,2022-01-10
sm-m127f/dbt,galaxy m12,Germany,Europe,android 13.0,2024-04-19
sm-m127f/ato,galaxy m12,Austria,Europe,android 13.0,2024-04-19
sm-a125m/cob,galaxy a12,Colombia,Americas,android 12.0,2022-10-14
sm-m127f/phe,galaxy m12,Spain,Europe,android 13.0,2024-04-19
sm-m127f/bgl,galaxy m12,Bulgaria,Europe,android 11.0,2021-05-04
sm-a125m/coo,galaxy a12,Colombia,Americas,android 12.0,2022-10-14
sm-f916w/chr,galaxy z fold2 5g,Canada,Americas,android 13.0,2024-05-24
sm-t577u/bmc,galaxy tab active3,Canada,Americas,android 13.0,2024-05-31
sm-t577u/fmc,galaxy tab active3,Canada,Americas,android 13.0,2024-05-31
sm-t577u/chr,galaxy tab active3,Canada,Americas,android 13.0,2024-05-31
sm-f916w/fmc,galaxy z fold2 5g,Canada,Americas,android 13.0,2024-05-24
sm-f916w/kdo,galaxy z fold2 5g,Canada,Americas,android 13.0,2024-05-24
sm-t577u/rwc,galaxy tab active3,Canada,Americas,android 13.0,2024-05-31
sm-t577u/xac,galaxy tab active3,Canada,Americas,android 13.0,2024-05-31
sm-t577u/vtr,galaxy tab active3,Canada,Americas,android 13.0,2024-05-31
sm-f916w/vmc,galaxy z fold2 5g,Canada,Americas,android 13.0,2024-05-24
sm-f916w/vtr,galaxy z fold2 5g,Canada,Americas,android 13.0,2024-05-24
sm-a125f/ins,galaxy a12,India,Asia,android 12.0,2024-05-30
sm-t575/mwd,galaxy tab active3,Morocco,Africa,android 13.0,2024-05-30
sm-a025m/cgu,galaxy a02s,Guatemala,Americas,android 12.0,2024-04-01
sm-g998b/cww,galaxy s21 ultra 5g,Jamaica,Americas,android 11.0,2021-06-16
sm-a025m/cte,galaxy a02s,Honduras,Americas,android 12.0,2024-03-28
sm-a025m/ete,galaxy a02s,El Salvador,Americas,android 12.0,2024-03-28
sm-m022f/xid,"galaxy a02,galaxy m02",Indonesia,Asia,android 11.0,2023-09-29
sm-m022f/thl,"galaxy a02,galaxy m02",Thailand,Asia,android 11.0,2023-09-29
sm-a125f/slk,galaxy a12,Sri Lanka,Asia,android 12.0,2024-05-30
sm-m022f/xxv,"galaxy m02,galaxy a02",Vietnam,Asia,android 11.0,2023-09-29
sm-a125m/bvt,galaxy a12,Bolivia,Americas,android 12.0,2024-02-27
sm-a125m/pnt,galaxy a12,Peru,Americas,android 12.0,2022-10-04
sm-a125m/pet,galaxy a12,Peru,Americas,android 12.0,2022-10-04
sm-a125m/anc,galaxy a12,Argentina,Americas,android 11.0,2022-08-19
sm-a125m/ufu,galaxy a12,Uruguay,Americas,android 12.0,2024-03-04
sm-a125m/sam,galaxy a12,Peru,Americas,android 12.0,2022-10-04
sm-a125m/bat,galaxy a12,Mexico,Americas,android 12.0,2024-02-23
sm-a125m/cww,galaxy a12,Jamaica,Americas,android 12.0,2024-02-29
sm-a125m/uyo,galaxy a12,Uruguay,Americas,android 12.0,2024-02-29
sm-a325f/ser,galaxy a32,Russia,Europe,android 13.0,2024-02-28
sm-a125m/psn,galaxy a12,Argentina,Americas,android 12.0,2024-03-04
sm-a125m/aro,galaxy a12,Argentina,Americas,android 12.0,2024-03-04
sm-a325f/sek,galaxy a32,Ukraine,Europe,android 13.0,2024-02-28
sm-a125m/ctu,galaxy a12,Uruguay,Americas,android 12.0,2024-03-06
sm-a125m/ctp,galaxy a12,Paraguay,Americas,android 12.0,2024-03-05
sm-a125m/cti,galaxy a12,Argentina,Americas,android 12.0,2024-03-04
sm-n915t/tce,galaxy note edge,Mexico,Americas,android 6.0.1,2021-03-06
sm-a325f/cau,galaxy a32,Caucasus Countries,,android 13.0,2024-02-28
sm-a325f/skz,galaxy a32,Kazakhstan,Asia,android 13.0,2024-02-28
sm-a125m/ufn,galaxy a12,Argentina,Americas,android 12.0,2024-03-04
sm-a325f/tur,galaxy a32,Turkey,Asia,android 13.0,2024-02-22
sm-a025m/anc,galaxy a02s,Argentina,Americas,android 12.0,2024-04-10
sm-a325f/glb,galaxy a32,Philippines,Asia,android 13.0,2024-05-30
sm-a325f/ksa,galaxy a32,Saudi Arabia,Asia,android 13.0,2024-02-22
sm-a125m/dor,galaxy a12,Dominican Republic,Americas,android 12.0,2024-02-23
sm-a125m/cho,galaxy a12,Chile,Americas,android 12.0,2024-03-04
sm-g996b/cww,galaxy s21+ 5g,Jamaica,Americas,android 14.0,2024-05-15
sm-m127g/slk,galaxy m12,Sri Lanka,Asia,android 11.0,2021-03-08
sm-a325f/xtc,galaxy a32,Philippines,Asia,android 13.0,2024-05-30
sm-m625f/xme,galaxy m62,Malaysia,Asia,android 13.0,2024-05-31
sm-m625f/xsg,galaxy m62,United Arab Emirates,Asia,android 13.0,2024-05-29
sm-g991b/cww,galaxy s21 5g,Jamaica,Americas,android 14.0,2024-05-15
sm-a325f/xme,galaxy a32,Malaysia,Asia,android 13.0,2024-05-30
sm-a325f/xsg,galaxy a32,United Arab Emirates,Asia,android 13.0,2024-02-22
sm-m625f/egy,galaxy m62,Egypt,Africa,android 13.0,2024-05-29
sm-m625f/mwd,galaxy m62,Morocco,Africa,android 13.0,2024-05-29
sm-m625f/afg,galaxy m62,Afghanistan,Asia,android 11.0,2021-05-11
sm-a325f/thl,galaxy a32,Thailand,Asia,android 13.0,2024-05-30
sm-m625f/mid,galaxy m62,Iraq,Asia,android 13.0,2024-05-29
sm-m625f/ksa,galaxy m62,Saudi Arabia,Asia,android 13.0,2024-05-29
sm-m625f/npl,galaxy m62,Nepal,Asia,android 13.0,2024-05-28
sm-m625f/pak,galaxy m62,Pakistan,Asia,android 11.0,2021-05-11
sm-a025m/tgp,galaxy a02s,Paraguay,Americas,android 12.0,2024-04-01
sm-a325f/ins,galaxy a32,India,Asia,android 13.0,2024-05-29
sm-a326b/cho,galaxy a32 5g,Chile,Americas,android 13.0,2024-03-22
sm-a325f/rom,galaxy a32,Romania,Europe,android 13.0,2024-05-28
sm-a325f/sio,galaxy a32,Slovakia,Europe,android 13.0,2024-05-28
sm-a325f/see,galaxy a32,South East Europe,,android 13.0,2024-05-28
sm-a325f/seb,galaxy a32,Baltic,,android 13.0,2024-05-28
sm-a325f/itv,galaxy a32,Italy,Europe,android 13.0,2024-05-28
sm-m625f/tun,galaxy m62,Tunisia,Africa,android 13.0,2024-05-29
sm-m625f/slk,galaxy m62,Sri Lanka,Asia,android 11.0,2021-03-10
sm-a325f/lux,galaxy a32,Luxembourg,Europe,android 13.0,2024-05-28
sm-a325f/xef,galaxy a32,France,Europe,android 13.0,2024-05-28
sm-a325f/tph,galaxy a32,Portugal,Europe,android 13.0,2024-05-28
sm-a325f/xeh,galaxy a32,Hungary,Europe,android 13.0,2024-05-28
sm-a325f/xeo,galaxy a32,Poland,Europe,android 13.0,2024-05-28
sm-a325f/xez,galaxy a32,Czech Republic,Europe,android 13.0,2024-05-28
sm-a325f/btu,galaxy a32,United Kingdom,Europe,android 13.0,2024-05-28
sm-a325f/dbt,galaxy a32,Germany,Europe,android 11.0,2021-05-25
sm-a325f/ato,galaxy a32,Austria,Europe,android 13.0,2024-05-28
sm-a325f/aut,galaxy a32,Switzerland,Europe,android 13.0,2024-05-28
sm-a325f/xsa,galaxy a32,Australia,Oceania,android 13.0,2024-05-30
sm-a325f/xxv,galaxy a32,Vietnam,Asia,android 13.0,2024-05-30
sm-a125m/ete,galaxy a12,El Salvador,Americas,android 11.0,2022-09-23
sm-a125m/cgu,galaxy a12,Guatemala,Americas,android 11.0,2022-09-21
sm-a325f/eur,galaxy a32,Greece,Europe,android 13.0,2024-05-28
sm-a325f/bgl,galaxy a32,Bulgaria,Europe,android 13.0,2024-05-28
sm-a125m/cte,galaxy a12,Honduras,Americas,android 11.0,2022-09-23
sm-a325n/skc,galaxy a32,Korea,Asia,android 13.0,2023-03-08
sm-a325n/luc,galaxy a32,Korea,Asia,android 13.0,2023-03-08
sm-t870/xxv,galaxy tab s7,Vietnam,Asia,android 13.0,2024-04-24
sm-g780f/jdi,galaxy s20 fe,Jamaica,Americas,android 11.0,2021-03-12
sm-g998b/bat,galaxy s21 ultra 5g,Mexico,Americas,android 14.0,2024-02-22
sm-a325f/pak,galaxy a32,Pakistan,Asia,android 13.0,2024-02-22
sm-a325n/ktc,galaxy a32,Korea,Asia,android 13.0,2023-03-08
sm-g889yb/dbt,galaxy xcover fieldpro,Germany,Europe,android 10.0,2022-08-19
sm-a025m/tmm,galaxy a02s,Mexico,Americas,android 12.0,2024-04-01
sm-g996b/bat,galaxy s21+ 5g,Mexico,Americas,android 14.0,2024-02-23
sm-a325f/acr,galaxy a32,Saudi Arabia,Asia,android 13.0,2024-02-22
sm-a325f/afg,galaxy a32,Afghanistan,Asia,android 13.0,2024-02-22
sm-a325f/afr,galaxy a32,Kenya,Africa,android 13.0,2024-02-22
sm-a325f/btc,galaxy a32,Libya,Africa,android 13.0,2024-02-22
sm-a325f/ilo,galaxy a32,Israel,Asia,android 13.0,2024-02-22
sm-a325f/egy,galaxy a32,Egypt,Africa,android 13.0,2024-02-22
sm-a325f/ect,galaxy a32,Nigeria,Africa,android 13.0,2024-02-22
sm-a325f/lys,galaxy a32,Libya,Africa,android 13.0,2024-02-22
sm-a025m/ius,galaxy a02s,Mexico,Americas,android 12.0,2024-04-01
sm-t975/tun,galaxy tab s7+,Tunisia,Africa,android 13.0,2024-01-25
sm-t975/xsg,galaxy tab s7+,United Arab Emirates,Asia,android 11.0,2021-06-18
sm-a325f/xfa,galaxy a32,South Africa,Africa,android 13.0,2024-02-22
sm-a325f/xfe,galaxy a32,South Africa,Africa,android 13.0,2024-02-22
sm-a325f/xfv,galaxy a32,South Africa,Africa,android 13.0,2024-02-22
sm-a325f/tun,galaxy a32,Tunisia,Africa,android 13.0,2024-02-22
sm-t975/btc,galaxy tab s7+,Libya,Africa,android 13.0,2024-01-25
sm-a325f/mid,galaxy a32,Iraq,Asia,android 13.0,2024-02-22
sm-a325f/phe,galaxy a32,Spain,Europe,android 13.0,2024-05-28
sm-a325f/nee,galaxy a32,Nordic countries,,android 13.0,2024-05-28
sm-a325f/mwd,galaxy a32,Morocco,Africa,android 13.0,2024-02-22
sm-a325f/phn,galaxy a32,Netherlands,Europe,android 13.0,2024-05-28
sm-a025m/mxo,galaxy a02s,Mexico,Americas,android 12.0,2024-04-01
sm-m317f/pak,galaxy m31s,Pakistan,Asia,android 12.0,2024-05-31
sm-g991b/bat,galaxy s21 5g,Mexico,Americas,android 14.0,2024-02-23
sm-a725f/sek,galaxy a72,Ukraine,Europe,android 14.0,2024-03-07
sm-a022m/uyo,galaxy a02,Uruguay,Americas,android 11.0,2024-01-18
sm-a022m/upo,galaxy a02,Uruguay,Americas,android 11.0,2024-01-18
sm-a022m/bvo,galaxy a02,Bolivia,Americas,android 11.0,2024-02-05
sm-a022m/cho,galaxy a02,Chile,Americas,android 11.0,2024-02-05
sm-a022m/tpa,galaxy a02,Panama,Americas,android 11.0,2024-02-06
sm-a310f/meo,"galaxy a3 ⑥,galaxy a3 (2016)",Portugal,Europe,android 7.0,2021-03-15
sm-a310f/met,"galaxy a3 ⑥,galaxy a3 (2016)",Ireland,Europe,android 7.0,2021-03-15
sm-a310f/mot,"galaxy a3 (2016),galaxy a3 ⑥",Slovenia,Europe,android 7.0,2021-03-15
sm-a725f/cau,galaxy a72,Caucasus Countries,,android 14.0,2024-03-07
sm-a725f/thl,galaxy a72,Thailand,Asia,android 14.0,2024-03-13
sm-a725f/glb,galaxy a72,Philippines,Asia,android 14.0,2024-03-13
sm-a725f/xtc,galaxy a72,Philippines,Asia,android 14.0,2024-03-13
sm-a725f/xme,galaxy a72,Malaysia,Asia,android 14.0,2024-03-07
sm-a725f/xsa,galaxy a72,Australia,Oceania,android 14.0,2024-03-13
sm-a326b/zvv,galaxy a32 5g,Brazil,Americas,android 13.0,2024-03-12
sm-a326b/zto,galaxy a32 5g,Brazil,Americas,android 13.0,2024-03-12
sm-a326b/ztm,galaxy a32 5g,Brazil,Americas,android 13.0,2024-03-12
sm-a326b/zta,galaxy a32 5g,Brazil,Americas,android 13.0,2024-03-12
sm-a725f/ins,galaxy a72,India,Asia,android 14.0,2024-03-05
sm-a725f/ksa,galaxy a72,Saudi Arabia,Asia,android 14.0,2024-03-07
sm-a025m/cht,galaxy a02s,Chile,Americas,android 12.0,2024-04-10
sm-a725f/xsg,galaxy a72,United Arab Emirates,Asia,android 14.0,2024-03-07
sm-a025m/ufu,galaxy a02s,Uruguay,Americas,android 12.0,2024-04-05
sm-a725f/xid,galaxy a72,Indonesia,Asia,android 12.0,2022-08-18
sm-a725f/xxv,galaxy a72,Vietnam,Asia,android 14.0,2024-03-13
sm-g780f/cww,galaxy s20 fe,Jamaica,Americas,android 13.0,2024-02-16
sm-a525f/ksa,galaxy a52,Saudi Arabia,Asia,android 12.0,2022-02-08
sm-a725f/nee,galaxy a72,Nordic countries,,android 14.0,2024-03-13
sm-a525f/xtc,galaxy a52,Philippines,Asia,android 14.0,2024-04-10
sm-a525f/xme,galaxy a52,Malaysia,Asia,android 14.0,2024-04-10
sm-a725f/lux,galaxy a72,Luxembourg,Europe,android 14.0,2024-03-13
sm-a525f/thl,galaxy a52,Thailand,Asia,android 14.0,2024-04-10
sm-a725f/xeh,galaxy a72,Hungary,Europe,android 14.0,2024-03-13
sm-a525f/lys,galaxy a52,Libya,Africa,android 14.0,2024-04-12
sm-a525f/pak,galaxy a52,Pakistan,Asia,android 14.0,2024-04-12
sm-a725f/xeo,galaxy a72,Poland,Europe,android 14.0,2024-03-13
sm-a525f/sek,galaxy a52,Ukraine,Europe,android 14.0,2024-05-29
sm-a426n/ktc,galaxy a42 5g,Korea,Asia,android 13.0,2023-03-09
sm-a525f/xsa,galaxy a52,Australia,Oceania,android 14.0,2024-04-10
sm-a525f/xsg,galaxy a52,United Arab Emirates,Asia,android 14.0,2024-04-12
sm-a525f/ect,galaxy a52,Nigeria,Africa,android 14.0,2024-04-12
